cluster_label,count,fraction,num_particles,mean_pixel_intensity,orientation_entropy,circular_variance,area_median,area_iqr,solidity_median,solidity_iqr,solidity_p90,aspect_ratio_median,aspect_ratio_iqr,aspect_ratio_p90,feret_iqr,feret_p90,eccentricity_iqr,eccentricity_p90,circularity_median,circularity_iqr,circularity_p90,mean_intensity_median,mean_intensity_iqr,mean_intensity_p90,roi_s_mean,roi_s_std,roi_v_mean,roi_v_std,roi_lab_l_mean,roi_lab_b_mean,roi_lab_b_std,particle_mask_mean_rgb_contrast,total,transit,park,gas_station,parking,industrial,place_diversity_entropy,green_vs_traffic_ratio_500m,capture_month_sin,season_winter,season_summer,season_autumn,roi_h_mean,roi_h_std,roi_lab_a_mean,roi_lab_a_std
1,1773,0.6877424359968968,0.040411818137898896,-0.14443131343626295,-0.16185103857946376,-0.12760303123670033,0.05705596003149744,-0.24437131700979486,-0.002321919868117475,0.14247663257150592,0.0,-0.5124789887149648,-0.1884077581285069,-0.06475250307045113,-0.19275221057414077,-0.12709609661830137,0.011457884380159893,-0.039752360502783676,0.3039026808159328,-0.37392827017601604,-0.06991804836307242,-0.016258470046005374,-0.28704642817050285,-0.03984775645073763,0.30774104523301105,0.040763073148262226,0.07399290796130431,-0.01776548482832859,0.03516049173714499,-0.24814447931040148,0.16113450949130165,-0.022597936408327413,0.06993795826283136,0.7851099830795262,0.45582946697805204,0.45854483925549916,0.5369430344049634,0.4055502913765264,-0.09283164290470249,0.36829126669853324,-0.24656929069528014,0.4740434968100514,0.0,0.0473743223489071,-0.22390340034711953,0.36625642872247854,0.2401784601608409,0.1220375888085071
2,367,0.14235841737781227,0.1541628738122509,-4.0559991569137654,0.14631930567592685,0.025710338178848147,0.3886903983038102,0.09574874853953277,-0.06293940054303468,0.9075733321717908,0.0,-0.1570284376024101,-0.18064407178746836,0.3433745657156556,0.22335801239952108,0.5627223276395844,-0.20813700396210746,-0.12299612152452936,0.3511221867057133,-0.19513364181669474,-0.04340071443478883,-0.36212849544070486,-0.6937207728012598,-0.9531833414360715,0.3494817559588383,2.2643888476187106,-0.4906872660665213,1.8512738399111155,-0.47780699385147635,0.18176570828555855,1.166326540248503,0.4628391903910517,0.3978201634877384,1.1771117166212535,0.6669669027286491,0.23160762942779292,0.9100817438692098,0.314744414083562,-0.06951920953091223,0.4929713874174693,-0.38858686276081633,0.8363967073440883,0.0,0.020806210930050115,-0.4602221441455546,0.814711899994168,0.10758620705489141,1.2979010566500429
3,438,0.16989914662529093,-0.35312961519074343,-0.8788520405775854,0.24728389194481407,0.21917205725181713,2.0319719212954213,0.5145628940229336,-0.8484868021611262,1.2066680715059168,0.0,-0.2650763219915184,-1.3294391808565926,-0.1932737511828812,0.13350157628769777,0.6352492572231455,-4.225274257151345,-1.403450434059653,0.8092760736237649,-1.1409167267226332,-0.7526869526068772,-0.33005870901165835,0.03304441108006876,-0.5800683493632426,0.31123007074999376,0.20898761870696633,0.1413975875238802,0.07377465110927676,0.11115581203230089,-0.22294967127188675,0.20488389855538766,0.09021556274844572,-0.1358447488584475,0.6095890410958904,0.4384091806492818,0.3310502283105023,0.4748858447488584,0.2658543337823239,-0.1925767877224933,0.32572879199949945,-0.6217726313441013,0.45608687596602465,0.0,0.5753059830452901,-0.2140911487200161,0.40509804544222006,0.24024954232542398,0.3288127348449953
