cluster_label,count,fraction,num_particles,mean_pixel_intensity,orientation_entropy,circular_variance,area_median,area_iqr,solidity_median,solidity_iqr,solidity_p90,aspect_ratio_median,aspect_ratio_iqr,aspect_ratio_p90,feret_iqr,feret_p90,eccentricity_iqr,eccentricity_p90,circularity_median,circularity_iqr,circularity_p90,mean_intensity_median,mean_intensity_iqr,mean_intensity_p90,roi_s_mean,roi_s_std,roi_v_mean,roi_v_std,roi_lab_l_mean,roi_lab_b_mean,roi_lab_b_std,particle_mask_mean_rgb_contrast,total,transit,park,gas_station,parking,industrial,place_diversity_entropy,green_vs_traffic_ratio_500m,capture_month_sin,season_winter,season_summer,season_autumn,roi_h_mean,roi_h_std,roi_lab_a_mean,roi_lab_a_std
1,1773,0.6877424359968968,0.04416546743670472,0.5168048446649355,-0.12729739072473992,-0.055645714770191056,-0.3452991032251373,-0.25316623913510244,0.1547140198882978,-0.4321998051884893,0.0,0.37377282798474226,0.6536990452233278,0.01271145582648705,0.09671986988555965,-0.32205886268812034,0.4428417023662577,0.28329394953027937,-0.8319756026706193,0.6037818542312865,0.18214493684527064,0.6384985543520924,0.326303388800766,0.26165178258933397,-0.3639719780369977,-0.42247081888618293,0.06551969405568585,-0.3944539951142747,0.10543000812357796,0.14431862141595797,-0.3690564982067968,-0.20975382962451855,-0.08256116343562232,-0.6109998141139631,-0.48292696639948535,-0.5831125837052075,-0.6041344729325695,-0.3688890864142399,0.19957084469932437,-0.3788092032329235,0.33053341488157995,-0.5225767118358108,0.0,-0.13328726668338306,0.6217444135093801,-0.5720967164177673,-0.23062756491023031,-0.3809737553193689
2,367,0.14235841737781227,0.24875856244557523,-2.040058172326671,0.2406670539030334,0.10192160825264766,-0.3452991032251373,0.08640072562449283,0.1547140198882978,-0.4321998051884893,0.0,0.6466392531236492,0.6536990452233278,0.9862237914023594,0.24873952247199302,0.3497124903726725,0.49679059146537236,0.28329394953027937,-0.8319756026706193,0.6037818542312865,0.18214493684527064,-1.1592357955735937,-0.3124036450626719,0.26165178258933397,-0.21373488945402944,1.3980922753702587,-0.7717641110224112,1.6198915898162909,-0.6339248697728442,0.4924651982069711,0.3992248046561583,0.41752680034509454,-0.08256116343562232,0.1423036391551889,-0.48292696639948535,-0.5831125837052075,-0.6041344729325695,-0.3688890864142399,0.19957084469932437,-0.3788092032329235,0.33053341488157995,-0.5225767118358108,0.0,-0.13328726668338306,-0.8302870081376326,0.36850960807635913,-0.39667449077155986,0.3000591557116452
3,438,0.16989914662529093,-0.6243467992698299,0.5021082438670106,1.0288497163428278,0.8138391804704327,1.4238430667712754,1.1219284711843152,0.1547140198882978,0.5356464168872644,0.0,0.39739879573806025,-1.5965522336472466,-0.8541732785742802,0.4747281907768677,0.7585194615492805,-1.9365468260196488,0.28329394953027937,1.266390821964536,-1.4920668079001167,0.18214493684527064,-0.6460487631651337,0.3438771675058515,0.26165178258933397,-0.36805473667166727,-0.38957124465966,0.16982471263377352,-0.44154993290842953,0.18046908114803212,0.1225431372029988,-0.3349884155554436,0.06713694615047602,-0.5881257224309533,-0.6109998141139631,-0.48292696639948535,-0.5831125837052075,-0.6041344729325695,-0.3688890864142399,0.19957084469932437,-0.3788092032329235,0.33053341488157995,-0.5225767118358108,0.0,-0.13328726668338306,0.5748901549745381,-0.5686475132644584,-0.18434531947116076,-0.2554270388422044
