cluster_label,count,fraction,num_particles,area_percentage,mean_pixel_intensity,orientation_entropy,circular_variance,area_median,area_iqr,solidity_median,solidity_iqr,aspect_ratio_median,aspect_ratio_iqr,aspect_ratio_p90,feret_iqr,feret_p90,eccentricity_iqr,eccentricity_p90,circularity_median,circularity_iqr,circularity_p90,mean_intensity_median,mean_intensity_iqr,mean_intensity_p90,roi_s_mean,roi_s_std,roi_v_mean,roi_v_std,roi_lab_l_mean,roi_lab_b_mean,roi_lab_b_std,particle_mask_mean_rgb_contrast,total,transit,park,gas_station,parking,industrial,place_diversity_entropy,green_vs_traffic_ratio_500m,capture_month_sin,season_winter,season_summer,season_autumn,roi_h_mean,roi_h_std,roi_lab_a_mean,roi_lab_a_std
1,446,0.21525096525096524,0.5125683820268992,-0.34194716877525133,0.20965098334557242,-1.2414119818348233,-1.193384952806095,-1.1935951822127,-1.29065948664271,0.14305626268058075,-0.41311108167685506,-1.7643693098800382,0.6679258011404429,-0.9464023729294011,-1.0595664449159297,-1.047794090926868,0.32234292960784544,0.2769410124527581,-0.8320836813441655,-1.7557355216524073,0.1908062632599235,0.9924819936078021,0.2079671172046203,0.24201848162036754,-0.13627949139160916,-0.34762160568442707,-0.31803478493690196,-0.21051809190144832,-0.24304963742326824,0.3477940643026435,-0.4068117409455758,-0.7608857031610758,-0.5327590511558337,-0.5678562535944677,-0.4794125238081972,-0.6051023549874017,-0.5790448649636277,-0.3614982052569815,0.03663640422800138,-0.37836329555861276,0.2993430982621456,-0.4769571801103136,0.0,-0.14729647811635743,-0.18517947771145524,-0.6048954435356749,-0.20426633825604748,-0.2751362539870226
2,157,0.07577220077220077,1.2443749808811901,2.289620365019377,-2.909702637699962,0.876138795291602,0.3920351019042494,0.272262306658492,0.37786227839313374,0.14305626268058075,-0.41311108167685506,0.8042485657005711,0.6679258011404429,1.0498421749259716,0.6427273864623285,0.9714047058307628,0.4840262126194252,0.2769410124527581,-0.3649818095189322,0.6076784227312809,0.1908062632599235,-1.3136340977503687,-0.8280138257959184,0.039254117925194634,-0.30825379634767,0.8134578392006007,-0.6774988440946494,1.453473997906007,-0.6073726389995765,0.5213362855769084,0.17544179065856888,-0.16930146487686534,-0.5327590511558337,-0.5678562535944677,-0.4794125238081972,-0.6051023549874017,-0.5790448649636277,-0.3614982052569815,0.03663640422800138,-0.37836329555861276,0.2993430982621456,-0.4769571801103136,0.0,-0.14729647811635743,-0.8113639683354089,-0.007887195724665952,-0.3834947935947313,0.21369875467076116
3,271,0.13079150579150578,-0.9245972519699387,-0.4601053669249477,0.50241050775283,1.181481466209546,0.9834915528051215,1.7381197955296839,1.2984334309793317,0.14305626268058075,1.086677228391556,0.4557003650242103,-1.5600447840688094,-0.6380230644542669,0.8236943135926978,0.9714047058307628,-1.8245244783529666,0.13807657070674292,1.2606451126105374,-0.968809643775838,0.1908062632599235,-0.7250940536016689,0.43245732998536873,0.24201848162036754,-0.3731283853278997,-0.46541062851149306,0.27238983368994757,-0.5320857408428965,0.39123441788571206,0.10231615733973444,-0.3590065831852065,0.2807784335719354,-0.5327590511558337,-0.5678562535944677,-0.4794125238081972,-0.6051023549874017,-0.5790448649636277,-0.3614982052569815,0.03663640422800138,-0.37836329555861276,0.2993430982621456,-0.4769571801103136,0.0,-0.14729647811635743,0.6171139821846906,-0.5297273424681636,-0.15256959147213317,-0.2536170121528333
4,1198,0.5781853281853282,-0.14759569643667303,-0.4115966735160582,0.43046862082442083,0.19359512774929233,0.21381741622731004,-0.3361235198217729,0.10096069183366185,0.14305626268058075,-0.41311108167685506,0.6573468475866718,0.6679258011404429,0.10370917918635839,0.22779846015694274,-0.083198702185959,0.44461065557370877,0.2769410124527581,-0.8320836813441655,0.6076784227312809,0.1908062632599235,0.41595297076825943,0.2980524165959715,0.24201848162036754,-0.3781141981117218,-0.2976654758507556,0.10907078031397724,-0.24017591456819193,0.15450205521431712,0.13652921210170213,-0.2746272926056184,0.12433135556867043,-0.015962818012159777,-0.5678562535944677,-0.4794125238081972,-0.6051023549874017,-0.5790448649636277,-0.3614982052569815,0.03663640422800138,-0.37836329555861276,0.2993430982621456,-0.4769571801103136,0.0,-0.14729647811635743,0.6115488214175361,-0.5170915349918687,-0.23952912821316014,-0.348278058008435
