variable,cluster_label,category,count,fraction_within_cluster
official_station_id,3,STA_ES2015A,2,0.007380073800738007
official_station_id,3,STA_ES2019A,1,0.0036900369003690036
official_station_id,3,STA_ES2024A,1,0.0036900369003690036
official_station_id,3,STA_ES2051A,4,0.014760147601476014
official_station_id,3,STA_ES2054A,0,0.0
official_station_id,3,STA_ES2058A,1,0.0036900369003690036
official_station_id,3,STA_ES2063A,4,0.014760147601476014
official_station_id,3,STA_ES2075A,0,0.0
official_station_id,3,STA_ES2103A,24,0.08856088560885608
official_station_id,3,STA_ES2109A,0,0.0
official_station_id,3,STA_ES2125A,1,0.0036900369003690036
official_station_id,3,STA_ES2127A,0,0.0
official_station_id,3,STA_ES2128A,0,0.0
official_station_id,3,STA_ES2129A,0,0.0
official_station_id,3,STA_ES2131A,0,0.0
official_station_id,3,STA_ES2132A,1,0.0036900369003690036
official_station_id,3,STA_ES2136A,0,0.0
official_station_id,3,STA_ES2150A,0,0.0
official_station_id,3,STA_ES2158A,0,0.0
official_station_id,3,STA_ES2161A,0,0.0
official_station_id,3,STA_ES2170A,1,0.0036900369003690036
official_station_id,3,STA_ES2173A,0,0.0
official_station_id,4,STA_ES0010R,3,0.0025041736227045075
official_station_id,4,STA_ES0041A,4,0.00333889816360601
official_station_id,4,STA_ES0104A,0,0.0
official_station_id,4,STA_ES0110A,13,0.010851419031719533
official_station_id,4,STA_ES0120A,0,0.0
official_station_id,4,STA_ES0333A,25,0.020868113522537562
official_station_id,4,STA_ES0587A,0,0.0
official_station_id,4,STA_ES0805A,4,0.00333889816360601
official_station_id,4,STA_ES0824A,1,0.0008347245409015025
official_station_id,4,STA_ES0825A,1,0.0008347245409015025
official_station_id,4,STA_ES0905A,1,0.0008347245409015025
official_station_id,4,STA_ES1037A,1,0.0008347245409015025
official_station_id,4,STA_ES1038A,4,0.00333889816360601
official_station_id,4,STA_ES1044A,2,0.001669449081803005
official_station_id,4,STA_ES1090A,7,0.005843071786310518
official_station_id,4,STA_ES1137A,0,0.0
official_station_id,4,STA_ES1160A,3,0.0025041736227045075
official_station_id,4,STA_ES1163A,28,0.02337228714524207
official_station_id,4,STA_ES1174A,33,0.027545909849749584
official_station_id,4,STA_ES1175A,1,0.0008347245409015025
official_station_id,4,STA_ES1244A,25,0.020868113522537562
official_station_id,4,STA_ES1258A,3,0.0025041736227045075
official_station_id,4,STA_ES1268A,38,0.03171953255425709
official_station_id,4,STA_ES1269A,7,0.005843071786310518
official_station_id,4,STA_ES1271A,6,0.005008347245409015
official_station_id,4,STA_ES1346A,67,0.055926544240400666
official_station_id,4,STA_ES1353A,9,0.007512520868113523
official_station_id,4,STA_ES1358A,1,0.0008347245409015025
official_station_id,4,STA_ES1363A,1,0.0008347245409015025
official_station_id,4,STA_ES1378A,4,0.00333889816360601
official_station_id,4,STA_ES1387A,70,0.05843071786310518
official_station_id,4,STA_ES1417A,5,0.004173622704507512
official_station_id,4,STA_ES1442A,0,0.0
official_station_id,4,STA_ES1443A,0,0.0
official_station_id,4,STA_ES1490A,1,0.0008347245409015025
official_station_id,4,STA_ES1492A,1,0.0008347245409015025
official_station_id,4,STA_ES1494A,8,0.00667779632721202
official_station_id,4,STA_ES1496A,11,0.009181969949916527
official_station_id,4,STA_ES1529A,3,0.0025041736227045075
official_station_id,4,STA_ES1532A,2,0.001669449081803005
official_station_id,4,STA_ES1564A,2,0.001669449081803005
official_station_id,4,STA_ES1569A,29,0.024207011686143573
official_station_id,4,STA_ES1572A,33,0.027545909849749584
official_station_id,4,STA_ES1577A,2,0.001669449081803005
official_station_id,4,STA_ES1578A,22,0.018363939899833055
official_station_id,4,STA_ES1580A,79,0.0659432387312187
official_station_id,4,STA_ES1593A,71,0.05926544240400668
official_station_id,4,STA_ES1594A,0,0.0
official_station_id,4,STA_ES1598A,16,0.01335559265442404
official_station_id,4,STA_ES1601A,9,0.007512520868113523
official_station_id,4,STA_ES1611A,9,0.007512520868113523
official_station_id,4,STA_ES1613A,5,0.004173622704507512
official_station_id,4,STA_ES1621A,6,0.005008347245409015
official_station_id,4,STA_ES1624A,1,0.0008347245409015025
official_station_id,4,STA_ES1627A,0,0.0
official_station_id,4,STA_ES1633A,18,0.015025041736227046
official_station_id,4,STA_ES1641A,2,0.001669449081803005
official_station_id,4,STA_ES1662A,33,0.027545909849749584
official_station_id,4,STA_ES1673A,6,0.005008347245409015
official_station_id,4,STA_ES1687A,7,0.005843071786310518
official_station_id,4,STA_ES1709A,1,0.0008347245409015025
official_station_id,4,STA_ES1712A,15,0.012520868113522538
official_station_id,4,STA_ES1713A,1,0.0008347245409015025
official_station_id,4,STA_ES1741A,0,0.0
official_station_id,4,STA_ES1747A,1,0.0008347245409015025
official_station_id,4,STA_ES1797A,2,0.001669449081803005
official_station_id,4,STA_ES1818A,2,0.001669449081803005
official_station_id,4,STA_ES1831A,72,0.06010016694490818
official_station_id,4,STA_ES1834A,3,0.0025041736227045075
official_station_id,4,STA_ES1836A,50,0.041736227045075125
official_station_id,4,STA_ES1837A,8,0.00667779632721202
