candidate_id,method,feature_space,k,selection_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,repeat_mean_ari,bootstrap_mean_ari,smallest_cluster_fraction,noise_fraction,cluster_entropy,eligible_for_final_selection,exclusion_reasons
selected_features__gmm__k-7__covariance-full,gmm,selected_features,7,0.5837375752906119,0.19639725992368612,387.7282665272804,1.5869954425614792,0.9495807619640602,0.9428802023848334,0.020752895752895753,0.0,0.8347394241677891,false,"repeat_instability,bootstrap_instability"
selected_features__ward__k-2,ward,selected_features,2,0.5830984764397427,0.3775682766871401,466.5201283001595,1.6956090808513735,1.0,0.7887955342711466,0.17953667953667954,0.0,0.6790624235549056,false,bootstrap_instability
pca_scores__fuzzy__k-7,fuzzy,pca_scores,7,0.5810758531780841,0.12024679523936803,387.1616794673853,1.8747250736676213,0.999102718033908,0.9291367392964158,0.06515444015444015,0.0,0.9602465987401505,false,bootstrap_instability
pca_scores__gmm__k-4__covariance-full,gmm,pca_scores,4,0.5719360154934112,0.2865543988598559,396.1825963648235,2.3584257111002955,0.9002665959108953,0.8958541241904668,0.10183397683397684,0.0,0.8979746837649907,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-6__covariance-full,gmm,selected_features,6,0.558892564797197,0.18969599820427274,374.09358692581156,1.5976975719847981,0.8742184594625936,0.8979101557484229,0.03185328185328185,0.0,0.8614080767024865,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-4__covariance-diag,gmm,pca_scores,4,0.5571890334861139,0.2646171089827498,325.8397538753572,2.149150681862797,0.9168994841232718,0.9007542883746656,0.05888030888030888,0.0,0.8588596777244848,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-7__covariance-diag,gmm,selected_features,7,0.531365098317746,0.18457056098714367,379.19831643079016,1.7940593014357076,0.8549363366167665,0.8885962601064107,0.03474903474903475,0.0,0.8759793250870125,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-3__covariance-diag,gmm,selected_features,3,0.5198047458807022,0.2588842154683657,442.084663368625,1.671546494361734,0.8446763622796668,0.6850418273196291,0.16747104247104247,0.0,0.8663206966510119,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-8__covariance-full,gmm,pca_scores,8,0.5195818583953702,0.2769170207292724,514.3702609144888,1.4588316577321967,0.7172913627768859,0.8300050766151733,0.020752895752895753,0.0,0.792303323358108,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-8__covariance-diag,gmm,selected_features,8,0.5190475454187827,0.18358288989508398,343.4052447511886,1.8117107862145065,0.9033713143646851,0.8714990119175163,0.028474903474903474,0.0,0.8720671483892053,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-5__covariance-diag,gmm,selected_features,5,0.4913607820798659,0.1481710132967348,350.79861366804414,2.093635925280998,0.8454272633606327,0.834428800552113,0.06805019305019305,0.0,0.906243556014045,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-8__covariance-full,gmm,selected_features,8,0.48887384478269036,0.19009200353542843,344.8213240935841,1.9166221200868647,0.8735024355653023,0.8368627464192993,0.017374517374517374,0.0,0.8583582131276913,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__gmm__k-4__covariance-diag,gmm,selected_features,4,0.4801214567657497,0.27236244004978,401.4469761641836,1.9420247196639524,0.6819193930794779,0.7813684420409577,0.08445945945945946,0.0,0.8464439669464666,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-7__covariance-diag,gmm,pca_scores,7,0.47890578345318413,0.17557691503738687,489.51365423604324,1.4229431017232332,0.7214653298465461,0.736750792201736,0.017857142857142856,0.0,0.8909318407848832,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__fuzzy__k-6,fuzzy,selected_features,6,0.47567938661018605,0.0818234981244743,301.1708510437209,2.9406333980169403,0.9449961635671357,0.9436829561220088,0.05694980694980695,0.0,0.9314565931301214,false,"repeat_instability,bootstrap_instability"
pca_scores__fuzzy__k-8,fuzzy,pca_scores,8,0.4651547421444209,0.12688478533298675,371.3494455618194,1.8982389089293303,0.8491885597227852,0.7540347997948759,0.06322393822393822,0.0,0.963681820079748,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-3__covariance-full,gmm,pca_scores,3,0.45867877102626226,0.351905516163866,367.8544970326784,2.026793285959474,0.659614637837488,0.7470466143133453,0.09362934362934362,0.0,0.7578880932286933,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-6__covariance-diag,gmm,selected_features,6,0.45518826250591515,0.1294914265592865,312.09754936463094,1.927505129376427,0.8665290964812445,0.7486115088841924,0.03667953667953668,0.0,0.8976673231699018,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-7__covariance-full,gmm,pca_scores,7,0.45267291442036517,0.22179519476682596,331.29736464685334,1.9916919101608546,0.8068688986901353,0.7576258028524766,0.03812741312741313,0.0,0.8386244753610443,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-6__covariance-diag,gmm,pca_scores,6,0.4479171272915395,0.13910387348953537,347.22135785665466,1.5920310078970197,0.754558796962941,0.7360659730946763,0.017857142857142856,0.0,0.8871105598024698,false,"tiny_cluster,repeat_instability,bootstrap_instability"
pca_scores__gmm__k-5__covariance-diag,gmm,pca_scores,5,0.44026059124708994,0.2868076640843787,359.2489408667192,1.939986589249203,0.7324658994123174,0.6972698424234061,0.024613899613899613,0.0,0.8023268028220965,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-6__covariance-full,gmm,pca_scores,6,0.4386678711450609,0.2276164823285634,361.08816864662646,2.0858648977512426,0.7697773755627215,0.7039452808740038,0.0444015444015444,0.0,0.8615905953836318,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-5__covariance-full,gmm,selected_features,5,0.4369625672868044,0.14698806347053922,371.9994878561384,1.9626290548662613,0.7962362819334616,0.6643189607022155,0.08542471042471042,0.0,0.94657404130462,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-2__covariance-full,gmm,selected_features,2,0.41668247238837985,0.3493303558123001,320.50982558561145,2.174706159931006,0.8323011585158842,0.6233870369938255,0.18774131274131275,0.0,0.6967224760920021,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-3__covariance-diag,gmm,pca_scores,3,0.3846032017542629,0.38175095374858514,354.0984483624091,1.530006087439429,0.6140835402824933,0.5991424579899964,0.015444015444015444,0.0,0.6107912985259945,false,"tiny_cluster,repeat_instability,bootstrap_instability"
pca_scores__gmm__k-8__covariance-diag,gmm,pca_scores,8,0.3735544594376691,0.18178478559731356,385.60054607994607,1.5945238642383064,0.7575107633939334,0.5475559609371581,0.015444015444015444,0.0,0.864749885981121,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__fuzzy__k-7,fuzzy,selected_features,7,0.36498573942523493,0.07784137774420671,260.44707384607244,3.359711721596318,0.9013422175555412,0.8785129928969259,0.010617760617760617,0.0,0.8358094862132414,false,"tiny_cluster,repeat_instability,bootstrap_instability"
selected_features__fuzzy__k-8,fuzzy,selected_features,8,0.3628668491128414,-0.04254684934576212,235.4168643424725,2.948277813940714,0.9697428672196485,0.9285428913788057,0.0009652509652509653,0.0,0.8045723226580423,false,"tiny_cluster,bootstrap_instability"
selected_features__gmm__k-4__covariance-full,gmm,selected_features,4,0.3601955125146073,0.268513133265937,409.31514056212086,1.7370271311050998,0.613150730806898,0.5301843922256991,0.033301158301158304,0.0,0.7984401818851197,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-3__covariance-full,gmm,selected_features,3,0.33897409636948395,0.30753178851269286,275.7681726233041,2.3938616198556923,0.6075174513188408,0.6488489662073097,0.1085907335907336,0.0,0.6955667650630656,false,"repeat_instability,bootstrap_instability"
