feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46
roi_s_mean,0.0029923667601988824,-0.11351142800017305,-0.14161789857783244,-0.40118663142603167,0.478719666062798,-0.16701201888997955,0.035969247993253725,-0.4202206902992689,0.004427246581820073,0.015981689789916268,0.1080460975515352,0.04173983094907519,0.0773616031619843,-0.10628745624773424,0.03876586802356102,0.10752826342224757,-0.14358905692568555,-0.013443054289010844,0.03981842613407244,-0.009876060779318048,-0.01921839270774442,0.05729812971931125,0.08495611439174433,0.02363857607336081,-0.021622273281428437,0.17384856301938836,0.21241868866644892,-0.1153257470322412,0.09427436723612649,0.017605073343416787,0.03777033254818764,0.04308916353663012,-0.006559513631760961,0.06463490961861834,-0.010403190922641893,-0.04273143456925206,0.07752476850651054,-0.000753433012594079,0.0028047441408058536,-0.00791314836469245,-0.0014351739432517732,-0.0005671022022381095,2.9045105698358205e-05,-0.010012335331116892,5.480647171256844e-22,-4.041503120542914e-26
roi_s_std,0.4611003684521815,-0.8993657497033565,-0.13610108454005498,-0.2174391636669416,0.20456198742187853,-0.09913354543263647,-0.06993804775588401,0.160835090021984,-0.032290228213768445,0.11244648095021557,-0.10353181603164627,-0.10054750352610052,0.020908458612606023,0.05243720838869659,-0.19982225574527915,0.08972176919400372,-0.21350261893710942,0.11971109257286064,0.008606682145037969,0.08292234909196246,0.015638618680833626,-0.024932319383621677,-0.009867952929224898,0.15024988735001496,0.020252521532523573,0.2421775421532256,-0.15904072121871635,0.03647075556637364,-0.15335565272880852,-0.05368609206354339,0.04446769497034477,-0.03604451078878706,-0.004873253536202109,-0.024356984168518735,0.010659788816347852,0.012411811740486743,-0.003248395843551225,-0.00243586116194145,-0.001153663982579868,0.0023201380006074635,0.0015934993152275695,0.00046951695175672504,0.0005246123343350185,0.0001862277711503719,-2.0003808924396722e-24,2.6486332736254795e-26
roi_v_mean,-0.004201051709841662,0.3041894306554531,0.08579630134574164,-0.048918756015125055,0.04097492366914624,-0.22835124468870652,0.11499613244159318,-0.2669491276819053,-0.12197964754854547,-0.19028624700196964,-0.05422504107528883,-0.2310589506015863,-0.18230302945113872,0.2942759005314837,0.26536450786943866,-0.011239073073659891,-0.060812457394672614,-0.01908848640569737,0.06749338608973288,0.06886299272459753,-0.02099563756122029,0.04653040645337909,0.023793552263977526,0.03014120106586415,-0.027099088971069697,0.0757162828199709,0.024580474423907404,-0.03083389062723608,-0.026595492515789323,0.009264390582527633,0.050445853833971634,-0.0037088845146647435,0.0017366731746035458,-0.0008711572269315767,0.00010902674134331632,0.004944521456644297,-0.002003564884179355,0.0022952282816990455,-0.0002968032825187612,0.0006047087731184674,0.001060005379610418,-0.00019806077329430618,0.00011248750068843853,0.030975784710077652,-1.7094167228923185e-21,2.5702228261080676e-25
roi_v_std,0.377398404386863,-0.6610404247932253,-0.05788834760847917,-0.06236589759437758,-0.18065022126279687,-0.06219079485491231,0.06559788801030293,-0.014942413918973831,-0.1048912015380174,0.07833707563811522,-0.0344361862512647,-0.11046629409580438,-0.019396079989787172,0.002317333272836761,-0.08049988214471025,0.0055058119012990825,-0.019203558573214617,0.11599164388890895,0.050029426102717475,0.06425591657680467,0.13074759653110296,-0.04316614816225496,-0.11301080856152564,0.02403023913305179,-0.13301378940438893,-0.22465714200949966,0.07821674778826994,-0.03821746937064861,0.002858656016467106,0.11433924837920324,0.25318488469261025,-0.043324649619239326,0.003697820018057933,0.04309771665496004,-0.012100453633202854,-0.003828397924174586,0.02272346564675704,-0.007879778768684134,-0.005830304109514195,-0.0017154893618869613,0.00015174307490638277,-0.001090755649784588,-0.0007058841867200574,-0.0001132319791931998,4.01843695866168e-24,1.1766788186587032e-25
roi_lab_l_mean,0.0035803993349276873,0.3244820965128012,0.1352538918797781,0.14583134583076762,-0.21491759947899117,-0.14723162390577005,0.09858915831934964,-0.003148394538840618,-0.1159947782754856,-0.23149141052293304,-0.104395363274127,-0.25507905273981335,-0.21290952763315427,0.2969750000602896,0.2842401641323249,-0.04325662146217486,-0.0869827723215917,-0.03704264681412134,0.05514175798798017,0.07687971855163897,-0.034677633982047,0.04192279288006384,0.008457522098420359,0.03605665574311767,-0.02075725251034624,0.013942699762444225,-0.04525287192573512,0.01605192260016399,-0.05973648539493092,-0.000778066797311136,0.03130291294690605,-0.011549096102728808,0.002303766930010518,-0.009927437684145944,0.0020934307841000916,-0.00034779214122748514,0.008879387459842252,-0.0003285895298643441,0.0008324326381138708,-0.0019959233304959207,0.0017282076816799807,-0.0009408619394054706,-0.0001462727165832532,-0.03014914832318545,1.6622024122383775e-21,-1.973043852383129e-25
roi_lab_b_mean,0.03385124534171608,-0.17638126350465638,-0.04772004071386849,0.22042326967498174,-0.30281201603248675,0.12229229051965007,-0.046151452462646333,0.564450395262791,0.07588031007849465,-0.1901354249362327,-0.012783099556973071,0.11468884434307743,-0.06406595790862014,-0.22038606060189742,0.17326248243341416,-0.02138506318545239,-0.2465691294437763,-0.2065773064123877,-0.07375142967558992,0.06496240368611242,0.04662436487384124,0.12072266911529415,0.08107114718064538,0.1724935296918728,-0.04605943778334512,-0.029189436471693916,0.02732322618311385,0.014084897828232119,-0.003883583270360216,-0.00858461405816456,-0.0187320781419441,0.01963184721340045,-0.017146675857509237,0.036867665713255976,-0.00662169095264776,-0.051417256104280024,0.10084198122718961,0.0025611837565501306,0.007063840833452941,-0.015416951131590058,-0.0014369143682528486,0.000602629464029334,0.00014189516642932576,0.006566114486780268,-3.6681224379667796e-22,3.002927954485354e-26
roi_lab_b_std,0.27222344775005175,-0.509939943147758,-0.0476707430653452,-0.3326746739420156,0.4468541915123868,-0.07446466676420713,-0.15899099632813316,0.2697362161058867,0.002287978446362394,-0.06932278821358359,-0.07263772060030922,-0.10449520583242175,-0.011077991299891921,0.23988519749335355,-0.07562210606037492,-0.02049165159425428,-0.0014943140388550885,0.1462286609965427,0.07531964892037316,-0.054617015712559176,-0.24065844950219714,0.3113074267808374,-0.008069593444554083,0.042222761383402516,0.021699752531487773,-0.16667822979528613,0.029326539148858823,0.018799881982701893,0.09783363741590045,0.013738843105173374,-0.09785916213338214,0.026104307277152183,0.004040051987697859,-0.0005264142751185021,-0.0033354759206915374,-0.0032532653844770773,-0.014039774230377708,0.001613564582911443,0.0002921826568456992,-0.0020657958013117444,-0.0007373510840663766,-0.00013698219540532667,0.00022271890545444426,0.00029596916288755646,-2.0717174696070683e-23,-4.519495458533975e-26
particle_mask_mean_rgb_contrast,0.2601529297386322,-0.0703885440442806,0.1877262341555944,-0.009893916281934298,-0.07525154840779713,-0.11157635926705271,0.017238293907957704,0.11483570547472471,-0.19707845786814246,0.03764372536870433,-0.09847786696325744,-0.22555539524489313,-0.006425850497834933,0.04719005306039223,-0.04167870409004321,0.14300634593914133,0.007123609967427332,0.09148932824304536,0.15637545210907686,0.08724496564456459,0.31190194223652334,-0.1569348333578322,-0.041594457998897015,0.10024111672923705,-0.0636931699158466,-0.03774309554126106,0.09659071220538201,-0.08731428646711442,0.08084759297505079,-0.06928489904032728,-0.23362865778716307,-0.00579565788679139,0.016870057228495754,-0.003422243790721195,0.020017365342591215,-0.03033193488877988,-0.009134493740806092,0.0025097016491146895,0.0024164827193822575,0.005073392240188363,-0.005755900113998745,-0.0005477617465766032,0.00029893892055573256,-7.302912430656594e-05,-7.67529604702812e-24,-1.1246314688159263e-25
total,-0.08513676004844149,-0.21899570027892237,0.11894928852410701,0.8156047826534076,0.3605065329249303,-0.07693469463674071,-0.1620874185391692,-0.03460825265393356,-0.019886439376811005,-0.0423913180571064,0.023856411519047757,0.15688686571237045,-0.07305647749126444,0.07257506353843673,-0.02217882677076329,0.11944453873176608,-0.01147926432586464,0.04259675244030874,0.056734042987563876,-0.00362849119559055,-0.03197934476909164,-0.045705114866413765,0.06691020754610696,-0.00470001544889285,-0.05875871226951721,-0.01880139575432596,0.06741399023408404,0.03499111213550622,-0.03921067724215874,-2.40602229199011e-05,0.005637748480618918,-0.0034254561983663536,0.011468972898540694,-0.028433303077653842,-0.004783362211084393,0.003443574157851216,0.0018018367923915064,-0.004881405827101652,-0.0007849126404657229,-0.0009060341608046926,0.0027514209219280644,-0.001848803633512723,0.05355724138288932,-0.00014559682255361933,-4.421951271730486e-22,6.489698849847164e-26
transit,-0.09121869000427581,-0.29837367429637063,0.03097690132749404,0.9902577472949448,0.41620421134479024,-0.07915413266025512,-0.4864728107507612,-0.16431928729357217,-0.1591524934319107,-0.07946274533485341,0.08923145206801918,-0.3356463699778525,-0.03924941816561418,-0.2334500974304708,-0.02403982998972249,-0.135763460887201,0.002277094572424351,-0.020640716550199976,-0.0384365244055037,-0.01677846832983631,0.002279447547000617,0.034325857376956544,-0.02107055887913401,0.007995496802011134,0.026638052912446388,0.008769606414293378,-0.04411490405271045,-0.05800042398451199,0.044908434270923385,0.005384876257210002,0.011549991134551168,-0.0022448149059700858,0.013620957583693577,-0.021714302753745928,0.0008678495124450443,0.0015021762784321866,0.0005424985554658778,0.002482870019811076,0.0006616215698274458,-0.002609701135105398,-0.0012654055374159746,0.0009331971826647753,-0.026187594721806963,5.785287031352076e-06,2.2099061108001888e-22,-3.5674490119352475e-26
park,0.03239835396643242,-0.06275861000308379,0.1486767627807389,0.42785081109096246,0.24913212424479014,-0.3850955955952083,0.5323007183249987,0.08065672516061884,0.3219505721254321,0.14509307850679642,-0.06428872976516288,-0.08368245145738266,0.10905512369663833,-0.02893639323730513,0.012822155642211773,-0.027278882045424002,0.03722044106460488,0.008481651607715475,-0.050420259742198215,-0.0109684607473418,0.05856021365858706,0.11073426196086888,-0.1328514333697989,-0.08552185289909671,-0.09374095194810035,0.0414034568738059,0.16216146465082543,0.1978850406845887,-0.11585396716593055,-0.021526112381979438,-0.0469668441988654,0.008133328600406909,-0.031982371075371045,0.04914904814102515,0.0010355844343080999,0.0016888505829485028,-0.005432660209087576,-0.0016008559256664495,0.0005935972824240521,-0.002684248291146337,0.002199641647078803,0.0006335696062421306,-0.012993926823738584,6.607526727852161e-05,1.0586050787248626e-22,-2.1761121065815837e-26
gas_station,-0.11404917226512105,0.023179483212266823,0.0190388527088105,0.08215041922196262,0.16908569412641655,0.27246695086764144,-0.16216584614249202,-0.01255610030577774,0.017415201567067738,0.1589778394442289,-0.08494536658477181,0.04522129845923842,0.08572668902216415,0.18265584813722122,0.02811635655087458,0.14374557910216199,0.036090857160141585,0.03011677380892566,-0.005305723995095284,-0.004053788480789174,-0.11957064654308165,-0.16985297558263393,0.35940518487985773,0.09656860864861176,-0.13097619165825122,-0.08786763165700943,0.09727157160755139,0.06610608776876839,-0.10475232916748667,-0.00423403010356267,-0.0013580062946366444,-0.012865203153652655,0.0007687501491238678,-0.010596152817793641,-0.002593840505099941,0.005685685791652569,-0.0029542393697556857,0.001291136887116402,-0.0005530416180576926,-0.0021864285632490744,0.001840534305204847,0.002021373759817734,-0.026375171316275006,7.05754330344743e-06,2.191791817795839e-22,-3.607482413631382e-26
parking,0.05797430513748642,-0.11761781419156028,0.10806516762384215,0.2753835000571518,-0.0036493702183920994,-0.3440563548050035,0.18233461899399173,0.06443188390459592,-0.09780554606360593,-0.33660298752425466,0.12345416168242575,0.5507540188938796,-0.3186459227988673,0.09206832586301349,-0.15155673182097346,0.1735846983483894,-0.06889136135528778,0.10664054334776789,0.16192147307230226,-0.0036753727708130433,-0.02430575864841625,-0.04553671920525381,-0.05085966996501294,-0.05567767353277364,0.021540963375025108,0.008559234703718709,-0.006890291508953028,-0.026062278989816584,0.018954783107826383,0.0085456834416965,0.001261058606695702,0.00554251481549642,0.0202364701844053,-0.04293346856891467,-0.0038297310455496073,-0.0032273504452132455,0.006457677766291139,-8.898332173352924e-06,0.0017129579503519083,-0.0041230509087917455,-0.0017909847685909177,0.0010813059174992617,-0.026597402059976516,4.9240130396220456e-05,2.2106937046753994e-22,-5.730690867245989e-26
industrial,-0.1298116676037951,-0.028713113269505163,0.0321580958654875,0.2649377325188145,0.11259889778472186,0.49272964415892123,-0.35586566677770665,0.024000658705891225,0.1552260930147831,0.2667294374513553,-0.12235962795186245,0.23471196454388987,0.22272983492354986,0.3307672058298299,0.24377317421920444,0.20561623317090683,-0.04216754482161696,-0.07492013542814331,0.05513939430924544,0.04763747008379258,0.11481543282314217,0.09865507132502921,-0.23851251330872844,-0.025878472330313332,0.02587419640071533,0.05263377925824851,0.016116099538823744,-0.05168491408861748,0.02131052148775286,0.005146218936468019,0.034012738630521185,-0.008174173205747077,0.021396546585937447,-0.029497595663099847,0.005913953015582359,-0.0018511428779283056,0.007794540186348482,0.0026264002918579945,0.0011505707427441412,-0.0011570752266623426,-0.003154594562090933,-0.0002836037776839409,-0.009630675827423633,-0.00017884333128681152,8.70663285012945e-23,-5.577208977602276e-27
place_diversity_entropy,-0.03080432740232162,-0.01205451701717536,0.08309760340534651,0.2545314090727173,0.10958948292947837,-0.09334400072671452,0.0072953424316798705,-0.020195997546103392,0.0887273442183827,0.03643023815115294,-0.05778815569605076,0.10211364608150603,0.003911516293301312,0.12253152570443065,0.0023255388830028738,0.0322502876457546,0.011991183996086455,-0.0068062184545896005,0.025677866183550866,0.04273038414306864,0.015226915860014668,-0.0380655197049008,0.05267157795888958,0.03412408695478323,0.04500751976616193,-0.02040136332822407,-0.14519394530768143,-0.05233470719288776,0.05755459340583154,-0.00852867637608355,-0.012899918686722774,-0.029541478869913408,-0.15308923200477365,0.2955219991090079,-0.024715157240541248,0.008307365056776204,-0.02909306535049598,-0.0005695308364934655,-0.011017179821495133,0.015611535592704538,0.004110774520081533,0.0007230404061626074,-0.00044342760807125154,-7.42772867406202e-05,1.422261313602588e-24,1.0797150372306612e-25
green_vs_traffic_ratio_500m,0.03717370068747393,-0.04595595755237354,0.13684610526375574,0.29917519375922885,0.18935976573938934,-0.3386138483613864,0.5878818083263719,0.1509518400797988,0.38588739012417933,0.18095573541140073,-0.15520252115682692,-0.044182108649575634,0.1952422505985675,0.04425913976426469,0.07397509659094385,0.021208696713458118,0.010959109110352512,-0.03842086836996762,-0.037042859107844654,-0.03382429166743259,-0.05005587690885472,-0.07276295944828987,0.10354938876222207,0.09845057430207085,0.07912386801470189,-0.041010901588012454,-0.11532685285320556,-0.17724642691107367,0.12015553270882426,0.018648546845277583,0.05087678449824647,-0.011089629271189335,0.058266664631207714,-0.10004120262602381,0.0013764386071691826,-0.003033172332731686,0.010922225161237488,0.0004769669210914461,0.001553661076077473,-0.005113307523256422,-0.0036292936202528656,-0.0004989682003131921,0.00038889624504660325,1.320274192971071e-05,-3.407902323529567e-24,-9.608760133584807e-27
capture_month_sin,-0.16829413783460395,-0.13098411821536668,0.04115651343805489,0.09329936693237861,0.3810501768710584,0.579757345719844,0.5255692680189803,0.08698912764894891,-0.381024861488945,-0.01226068039335944,-0.018445067915000446,-0.01954222488026698,-0.07783632901238628,-0.04080869817605913,0.027488296292688966,-0.01092594459194752,-0.02699733111853909,-0.01128671639827965,-0.010148383012461652,-0.04111443052746693,-0.006617662249743503,0.006453045657372583,-0.014327318035390035,-0.006666923610270597,0.01969558609605243,0.007830649949238544,-0.0075474383521510185,0.0051398217782425825,0.004029120318141095,0.01685387174148695,0.001795233873962053,0.007838421246190512,0.02119729546238122,0.002329101956679172,-0.005942454732428786,-0.016344201056869324,0.01717979426981289,-0.014586217100958206,-0.022470387416327373,0.13662211415159972,0.02075612638694715,0.0006344126617362022,-0.0011274368953293945,3.9090990389230696e-05,3.0222113239131365e-24,1.933158118979094e-25
season_winter,0.14016713070195624,-0.13821158172139017,0.028454487730984083,0.016901105256658888,-0.31906679817103367,-0.46198318926216936,-0.2569621277517304,-0.07591457913593463,-0.0016461897844689073,-0.40024064628546574,0.13007858432084693,0.10115312316433071,0.5906214957669519,0.10643130747905227,0.04151223199334927,-0.07847373912997624,0.04132073613542795,0.02156446659955071,0.000735669694127525,-0.035385358828257864,0.019799720640008952,0.001315782022659902,0.015473954658621473,0.05450341721804048,-0.01067044964562833,-0.005102033357570444,0.004390786403694037,0.015814822305701182,-0.03494560602305872,-0.0018420212484620503,-0.005093367820122898,-0.0035401869091412604,0.021734144291372246,-0.008700309748154927,-0.0014191437054946092,-0.009922071663443123,0.010662617824390866,-0.009166052260882473,-0.017192410692986868,0.09012181865340854,0.012771740431122707,0.0002475794036410189,-0.0004252957897761401,-7.381665819829987e-05,6.630394161327903e-25,1.2170550211257553e-25
season_summer,0.0,-0.0,-2.338992109143211e-31,5.59468025169496e-28,-3.533550956063975e-26,-1.0308599219254243e-23,1.329295428701429e-22,-1.490059135890833e-20,2.5396769260426018e-20,1.904184023449792e-19,2.49010229370688e-19,3.3484950048521175e-18,-3.324208791447104e-18,-3.4056330685018263e-18,-2.469535494503343e-18,-1.4000794620882414e-18,5.095646029816964e-18,4.513331826605082e-19,-1.013070878725922e-18,1.9299115056040815e-18,-1.7757197707804225e-18,-4.014501504372465e-19,0.0,-1.0441419393848598e-18,1.8352119207033894e-18,-0.0,-7.111287192252384e-18,-3.387601559173531e-18,-1.2857038334742015e-17,1.2422760044036309e-17,-2.408279121672467e-17,2.182650213856812e-18,2.1717614715269044e-17,-1.0571494799901488e-17,2.12263956432575e-18,-0.0,2.957958342893915e-17,-0.0,2.964148305133257e-18,-1.7117827538820194e-17,-4.336306819832165e-17,3.9491129125337e-18,-7.526764348297535e-19,-1.4830134258862272e-18,1.0096643149518029e-11,2.4913844710513643e-09
season_autumn,0.12584325940853394,0.2441467270320811,-0.07502875417591634,-0.09832697919280052,-0.20379593520452996,-0.35926354195370774,-0.4329962939708791,-0.01203414737890212,0.48910442956778066,0.331680213219784,-0.0761892994810754,-0.04687734187548619,-0.39877803448030624,-0.05250113677854302,-0.04429733344199263,0.08292846228118805,-0.02645689616853746,-0.04871889506755359,-0.006083818539641939,0.04886059343743185,-0.03553644711333352,0.007292108930254434,0.004685765712084927,-0.026827259358367172,-0.028502938699639654,-0.004360321857341925,0.019901939374050794,0.0006115361582089678,0.028568722195223873,-0.008692924818341451,0.00307879050473169,-0.0008213859196578974,0.013506906548791645,-0.024645389475040805,-0.007944361903038388,-0.018616205587449548,0.012135844123793543,-0.010896088974299896,-0.02019799058025742,0.10824873984550196,0.016690798709868792,-0.00018047797821898136,-0.00079183072207654,-2.3395152271541214e-05,2.7766973668677856e-24,1.5969007206587396e-25
roi_h_mean,-0.017731862771458412,0.10346469206641082,0.033859904427076495,-0.033595688799253426,0.15111414464642514,-0.033924104461654704,-0.023299631655577607,-0.20443315284960162,-0.021091254754951383,0.08136712014015336,-0.037892756671132885,-0.03295662425044268,-0.008663054671086742,0.1506698738021437,-0.08669817035429679,-0.03796642727152035,0.20351488438708018,0.07469864223510632,-0.010998928084567598,-0.002553659388751557,-0.006186639029649628,-0.0700196417205111,-0.05835629078557088,-0.05277284162708046,0.03855560197078502,-0.06394171358002909,-0.15168726195635443,0.07363115681444239,-0.056258494794136825,-0.004289384867660623,-0.05081003342856248,0.00118684123178797,0.0008186926131311321,0.00035730357553073625,-0.014260614110339133,-0.0984228693942086,0.19091750136168376,0.0064514832940554285,0.004832299756311575,-0.015537110025994068,0.0011867044629660763,0.000665104397708887,0.00033798140416456244,0.0019340011667237718,-1.2179628236809278e-22,-3.2167067259857573e-26
roi_h_std,0.08217809845283282,-0.1860553168649725,0.010798626203401702,0.08113795163996239,-0.09450077335570535,0.047948358549272464,-0.10933305444492554,0.4557336847087976,-0.012190307790493233,-0.0597398170349244,-0.09782860812402573,0.035527311895369076,-0.13703327179181518,0.1856740147741078,-0.04374703049786473,-0.2460084871291428,0.45263190016333016,0.10597475154897247,-0.11477675109113405,-0.05297354960699009,0.04866016778068516,-0.013561787722461683,0.05551224966856891,-0.0010382799794947653,0.00933815666223039,0.19791027962047814,0.13757170135401287,-0.08510522409621435,0.038029815362694855,-0.015172726820038524,0.07391114021057889,0.010253890793191488,-0.0016975006598866167,0.02349402091375004,0.0052845664373648875,-0.007928225641149624,0.016254466730234278,-0.0039837497724162845,-0.002131742008982451,0.00016968488678092375,-0.00043661723373488977,-0.0004968322196914349,-0.0001087208006833346,-0.0004416755958673245,2.909678722701065e-23,3.7654293829392696e-26
roi_lab_a_mean,-0.03761334714054492,-0.01488960804511109,-0.08695374921858122,-0.2761302395145569,0.5138588794651753,-0.12454942469084532,0.010474314525910064,-0.25874331488247726,0.02497545505332732,-0.04573352771679623,0.10235331460340841,0.2528197823546277,-0.16111831393006432,-0.022475399758812187,0.0679456870661736,-0.0709090865941655,0.2550218169119347,-0.15175643531732935,-0.16570318396739434,0.09220830012665134,0.25063045509190457,0.1389705268581748,0.012058051445767645,0.26231652707988484,-0.06129490270261001,-0.0752898925595763,-0.07414858640693034,0.015925628343862505,-0.04575748136369897,-0.007998746433339424,-0.008110953921140293,-0.029315815240117733,0.011310539175095733,-0.03831311240599215,0.011668839356305541,0.018806872825772595,-0.031948140383151226,-0.0023608639204490476,-0.0005968358339128553,0.0022379946956385447,0.0006144865457940046,0.00021620529186361552,-9.884725091789282e-05,-0.002808238802805604,1.5769687031431457e-22,-3.9695092807124535e-26
roi_lab_a_std,0.32326334171012916,-0.6133256156834239,-0.19735200946465367,-0.41728363870334667,0.596955969117045,-0.16807443005608377,-0.16985321588514782,0.25578426228565404,0.08419963711693612,-0.1911904309553534,-0.0380512233134548,0.007966283588511106,-0.044642181031235864,-0.029704126261800762,0.3273965859265928,-0.063981269986646,-0.021502315639170533,-0.1926644457685242,-0.01697154581666448,-0.033818854943641105,0.04576359998273811,-0.26097157976934854,-0.02102593384394116,-0.24039771072982516,0.02457038050364349,-0.050311198632316784,-0.016769815059146192,0.030970093264777836,-0.00758249906562474,-0.006594706537304419,-0.005782186913414272,0.013926701941657594,-0.0036490306099994487,-0.0006458171024485836,-0.0016917545058796946,0.0017116037612730595,-0.013076193993727966,0.0016986413034575372,0.003742668035233825,-0.00041873829259377407,-0.00108367479452853,0.00041029750754110794,-0.00021698763799702788,-0.00015103951373726188,9.752009123934998e-24,-8.570948266847718e-27
