image_id,sensor_id,cluster_label,cluster_primary_category,cluster_confidence,temp_top_category,temp_top_percentage,temp_second_category,temp_second_percentage,cluster_assigned_percentage_in_temp,cluster_assigned_score_in_temp,agreement
67e2e3973ac225e471110827,67e2e3973ac225e471110827,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,52.60121316618087,biological,11.195704552144617,52.60121316618087,2.3409699987292094,True
67e2e3983ac225e471110829,67e2e3983ac225e471110829,2,fibrous_synthetic_materials,high,combustion_related,34.65045064305875,fibrous_synthetic_materials,15.093621245174505,15.093621245174505,-0.7717910440497324,False
67e2e3b53ac225e47111082b,67e2e3b53ac225e47111082b,2,fibrous_synthetic_materials,high,mixed_unknown,30.735953365568573,biological,24.98556159090597,21.253509914369292,0.5530151134053068,False
67e2e3f13ac225e47111082e,67e2e3f13ac225e47111082e,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,52.60121316618087,biological,11.195704552144617,52.60121316618087,2.3409699987292094,True
67e2e4103ac225e471110830,67e2e4103ac225e471110830,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,43.37716503900005,mechanical_non_combustion_particulate,16.969227388408733,43.37716503900005,1.8063304671868632,True
67e2e4263ac225e471110832,67e2e4263ac225e471110832,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,57.457789778365935,biological,11.230170241307126,57.457789778365935,2.6522629623939906,True
67e2e4bf3ac225e471110835,67e2e4bf3ac225e471110835,2,fibrous_synthetic_materials,high,mechanical_non_combustion_particulate,28.36324816313167,industrial,24.506064902034637,21.28574524578316,2.7439062022805962,False
67e2e5053ac225e471110838,67e2e5053ac225e471110838,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,52.60121316618087,biological,11.195704552144617,52.60121316618087,2.3409699987292094,True
67e2e5063ac225e47111083a,67e2e5063ac225e47111083a,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,57.457789778365935,biological,11.230170241307126,57.457789778365935,2.6522629623939906,True
67e2e5283ac225e47111083c,67e2e5283ac225e47111083c,2,fibrous_synthetic_materials,high,biological,25.408140382553153,mixed_unknown,24.25822683135271,9.784938720931022,-0.28446035793915975,False
67e2e55e3ac225e47111083f,67e2e55e3ac225e47111083f,2,fibrous_synthetic_materials,high,mechanical_non_combustion_particulate,29.704720732226985,industrial,23.52848209011583,21.030618282050863,3.0413998109896485,False
67e2e5683ac225e471110842,67e2e5683ac225e471110842,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,43.37716503900005,mechanical_non_combustion_particulate,16.969227388408733,43.37716503900005,1.8063304671868632,True
67e2e58a3ac225e471110846,67e2e58a3ac225e471110846,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,57.457789778365935,biological,11.230170241307126,57.457789778365935,2.6522629623939906,True
67e2e58e3ac225e471110848,67e2e58e3ac225e471110848,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,42.20891191380613,industrial,15.50670749639956,42.20891191380613,2.618154103040468,True
67e2e5c73ac225e47111084c,67e2e5c73ac225e47111084c,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,81.8226616788246,mechanical_non_combustion_particulate,6.81807669882894,81.8226616788246,4.534588567088084,True
67e2e6023ac225e47111084e,67e2e6023ac225e47111084e,2,fibrous_synthetic_materials,high,fibrous_synthetic_materials,81.8226616788246,mechanical_non_combustion_particulate,6.81807669882894,81.8226616788246,4.534588567088084,True
