variable,cluster_label,category,observed_count,expected_count,pearson_residual
official_station_id,1,STA_ES0010R,3,4.93050193050193,-0.8694100850842338
official_station_id,1,STA_ES1529A,3,4.93050193050193,-0.8694100850842338
official_station_id,1,STA_ES1532A,3,4.93050193050193,-0.8694100850842338
official_station_id,3,STA_ES2128A,0,0.7504826254826255,-0.8663040029242769
official_station_id,1,STA_ES1037A,3,1.848938223938224,0.8465204065602172
official_station_id,1,STA_ES1160A,3,1.848938223938224,0.8465204065602172
official_station_id,1,STA_ES2005A,3,1.848938223938224,0.8465204065602172
official_station_id,2,STA_ES1037A,0,0.7007722007722008,-0.8371213775625377
official_station_id,2,STA_ES1160A,0,0.7007722007722008,-0.8371213775625377
official_station_id,2,STA_ES1442A,0,0.7007722007722008,-0.8371213775625377
official_station_id,2,STA_ES2005A,0,0.7007722007722008,-0.8371213775625377
official_station_id,2,STA_ES2170A,0,0.7007722007722008,-0.8371213775625377
official_station_id,2,STA_ES1532A,3,1.8687258687258688,0.8275515519925073
official_station_id,3,STA_ES2170A,1,0.4502895752895753,0.8191963840843438
official_station_id,1,STA_ES1496A,11,8.628378378378379,0.8073852482350002
capture_season,3,spring,234,246.45849420849422,-0.7935853817219559
official_station_id,1,STA_ES1244A,27,31.431949806949806,-0.7905132835771768
official_station_id,1,STA_ES0587A,0,0.6163127413127413,-0.7850558841972598
official_station_id,1,STA_ES1137A,0,0.6163127413127413,-0.7850558841972598
official_station_id,1,STA_ES1443A,0,0.6163127413127413,-0.7850558841972598
official_station_id,1,STA_ES1594A,0,0.6163127413127413,-0.7850558841972598
official_station_id,1,STA_ES1627A,0,0.6163127413127413,-0.7850558841972598
official_station_id,1,STA_ES1741A,0,0.6163127413127413,-0.7850558841972598
official_station_id,1,STA_ES1976A,0,0.6163127413127413,-0.7850558841972598
official_station_id,1,STA_ES2109A,0,0.6163127413127413,-0.7850558841972598
official_station_id,1,STA_ES2127A,0,0.6163127413127413,-0.7850558841972598
official_station_id,1,STA_ES2136A,0,0.6163127413127413,-0.7850558841972598
official_station_id,1,STA_ES2150A,0,0.6163127413127413,-0.7850558841972598
official_station_id,2,STA_ES0825A,1,0.4671814671814672,0.7795366155287783
official_station_id,2,STA_ES1492A,1,0.4671814671814672,0.7795366155287783
official_station_id,3,STA_ES1941A,0,0.6003861003861004,-0.774845855887544
official_station_id,3,STA_ES2161A,0,0.6003861003861004,-0.774845855887544
official_station_id,3,STA_ES2173A,0,0.6003861003861004,-0.774845855887544
official_station_id,2,STA_ES1662A,7,9.343629343629344,-0.7667099971060776
official_station_id,2,STA_ES2051A,1,2.1023166023166024,-0.7602515049045439
official_station_id,1,STA_ES2158A,8,6.163127413127413,0.7399092552477878
official_station_id,1,STA_ES1090A,7,9.24469111969112,-0.7382617805892784
official_station_id,3,STA_ES1532A,2,1.2007722007722008,0.729357190533646
official_station_id,1,STA_ES1387A,73,67.1780888030888,0.7103162573358556
station_distance_band,2,1_to_3km,89,82.6911196911197,0.6937817185632519
official_station_id,1,STA_ES1564A,2,1.2326254826254825,0.691181017641966
official_station_id,1,STA_ES1797A,2,1.2326254826254825,0.691181017641966
official_station_id,1,STA_ES2131A,2,1.2326254826254825,0.691181017641966
official_station_id,2,STA_ES0120A,0,0.4671814671814672,-0.68350674260132
official_station_id,2,STA_ES1564A,0,0.4671814671814672,-0.68350674260132
official_station_id,2,STA_ES1797A,0,0.4671814671814672,-0.68350674260132
official_station_id,2,STA_ES2131A,0,0.4671814671814672,-0.68350674260132
capture_season,2,summer,0,0.4671814671814672,-0.68350674260132
official_station_id,3,STA_ES1271A,4,2.851833976833977,0.6798961336849605
official_station_id,2,STA_ES1882A,4,5.6061776061776065,-0.6783598576977657
official_station_id,1,STA_ES1258A,5,3.697876447876448,0.6771361438437435
official_station_id,3,STA_ES1037A,0,0.4502895752895753,-0.6710361952157091
official_station_id,3,STA_ES1160A,0,0.4502895752895753,-0.6710361952157091
official_station_id,3,STA_ES1834A,0,0.4502895752895753,-0.6710361952157091
official_station_id,3,STA_ES1918A,0,0.4502895752895753,-0.6710361952157091
official_station_id,3,STA_ES2005A,0,0.4502895752895753,-0.6710361952157091
official_station_id,2,STA_ES1673A,1,1.8687258687258688,-0.6354918061375909
official_station_id,3,STA_ES1496A,3,2.1013513513513513,0.6199270527314198
official_station_id,2,STA_ES1818A,3,2.1023166023166024,0.6191190013670977
official_station_id,3,STA_ES1417A,1,1.8011583011583012,-0.5969561007813918
official_station_id,3,STA_ES1613A,1,1.8011583011583012,-0.5969561007813918
official_station_id,2,STA_ES1611A,2,3.0366795366795367,-0.5949014733539262
official_station_id,2,STA_ES1831A,19,21.723938223938223,-0.5844239085581742
official_station_id,3,STA_ES1712A,2,3.001930501930502,-0.578278813527588
official_station_id,3,STA_ES0825A,0,0.3001930501930502,-0.5478987590723766
official_station_id,3,STA_ES1492A,0,0.3001930501930502,-0.5478987590723766
official_station_id,3,STA_ES1564A,0,0.3001930501930502,-0.5478987590723766
official_station_id,3,STA_ES1797A,0,0.3001930501930502,-0.5478987590723766
official_station_id,3,STA_ES2131A,0,0.3001930501930502,-0.5478987590723766
official_station_id,2,STA_ES1572A,9,10.745173745173744,-0.5323925255188715
official_station_id,1,STA_ES1038A,4,3.0815637065637067,0.5231948518483989
official_station_id,1,STA_ES2125A,4,3.0815637065637067,0.5231948518483989
official_station_id,1,STA_ES2128A,4,3.0815637065637067,0.5231948518483989
official_station_id,3,STA_ES1641A,1,0.6003861003861004,0.5157334153335099
official_station_id,3,STA_ES1963A,1,0.6003861003861004,0.5157334153335099
official_station_id,3,STA_ES2075A,1,0.6003861003861004,0.5157334153335099
official_station_id,1,STA_ES1613A,6,7.395752895752896,-0.5132362716503456
official_station_id,2,STA_ES1044A,2,1.4015444015444016,0.5055085478036233
official_station_id,3,STA_ES1836A,10,11.707528957528957,-0.49904011463862097
official_station_id,2,STA_ES0805A,1,1.635135135135135,-0.4966944564508642
official_station_id,2,STA_ES0905A,1,1.635135135135135,-0.4966944564508642
official_station_id,1,STA_ES0824A,1,0.6163127413127413,0.48873878460205294
official_station_id,1,STA_ES1175A,1,0.6163127413127413,0.48873878460205294
official_station_id,1,STA_ES1363A,1,0.6163127413127413,0.48873878460205294
official_station_id,1,STA_ES1490A,1,0.6163127413127413,0.48873878460205294
official_station_id,1,STA_ES1624A,1,0.6163127413127413,0.48873878460205294
official_station_id,1,STA_ES1709A,1,0.6163127413127413,0.48873878460205294
official_station_id,1,STA_ES1713A,1,0.6163127413127413,0.48873878460205294
official_station_id,1,STA_ES2006A,1,0.6163127413127413,0.48873878460205294
official_station_id,1,STA_ES2024A,1,0.6163127413127413,0.48873878460205294
station_distance_band,1,over_10km,194,187.35907335907336,0.4851670720443684
official_station_id,2,STA_ES0587A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES0824A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES1175A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES1363A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES1443A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES1490A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES1624A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES1709A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES1713A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES1976A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES2006A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES2024A,0,0.2335907335907336,-0.4833122526801215
official_station_id,2,STA_ES2136A,0,0.2335907335907336,-0.4833122526801215
official_station_id,1,STA_ES1673A,6,4.93050193050193,0.4816531871366658
official_station_id,1,STA_ES0110A,14,12.326254826254827,0.4767314099343792
official_station_id,1,STA_ES1601A,8,6.779440154440154,0.46877253910233313
official_station_id,2,STA_ES1577A,3,2.335907335907336,0.43451110214907857
official_station_id,2,STA_ES2132A,3,2.335907335907336,0.43451110214907857
official_station_id,1,STA_ES1894A,28,25.885135135135137,0.4156783484266944
official_station_id,3,STA_ES2132A,1,1.500965250965251,-0.40890487046186846
official_station_id,1,STA_ES1268A,40,37.59507722007722,0.392225337608563
official_station_id,3,STA_ES0824A,0,0.1500965250965251,-0.387422927943772
