image_id,cluster_label,silhouette_value
6926dff2d9ad5d97847a2901,3,0.4050763505449834
6926e00dd9ad5d97847a2903,3,0.3708265608978087
69280f25d9ad5d97847a290d,1,0.20644630792819493
6928936dd9ad5d97847a291d,3,0.41753911161280133
69295f14d9ad5d97847a2923,2,0.2666511723888803
692eb509d9ad5d97847a2932,2,0.49748348422763783
692f0f81d9ad5d97847a2936,4,-0.07562599395550139
692f5d0bd9ad5d97847a293b,2,0.5955000143051418
692f5d74d9ad5d97847a293d,2,0.5955000143051418
69343043d9ad5d97847a294d,3,0.40768217771071114
6934308ad9ad5d97847a2950,3,0.28477389641819384
693430d1d9ad5d97847a2953,3,-0.05742457987002696
6934314bd9ad5d97847a2956,3,0.3288749918440152
69343615d9ad5d97847a295a,3,0.21594908014085964
69343692d9ad5d97847a295d,3,-0.043626698527728935
69343728d9ad5d97847a2960,3,0.31983059986710627
693437b2d9ad5d97847a2963,3,0.08463432887649014
69343822d9ad5d97847a2966,2,0.4478370863433767
693438d0d9ad5d97847a2969,3,0.15043249593978483
6934393cd9ad5d97847a296c,3,-0.08526933045090819
69343995d9ad5d97847a296f,2,0.4614172893931484
693439ebd9ad5d97847a2972,3,0.3550650158821385
69343ab2d9ad5d97847a2975,3,0.06805625107939664
69343b12d9ad5d97847a2978,3,0.07169515408559568
69343b6cd9ad5d97847a297b,3,0.3607750431453726
69343cafd9ad5d97847a297e,3,0.2599009503628225
69343d36d9ad5d97847a2981,3,0.31579367646824597
69343daad9ad5d97847a2984,3,0.2681827410832453
69343e0ad9ad5d97847a2987,3,0.30018956142017333
69343e61d9ad5d97847a298a,2,0.62970888746989
69343ed5d9ad5d97847a298d,3,0.2501656490393737
69343fd4d9ad5d97847a2990,3,0.2870105271572137
6934400bd9ad5d97847a2993,3,0.3261356032874168
69344040d9ad5d97847a2996,3,0.3718583176568796
6934407cd9ad5d97847a2999,3,0.36339855747433064
693440d3d9ad5d97847a299c,2,0.3935188081379657
69344117d9ad5d97847a299f,3,0.31476418597805744
69344177d9ad5d97847a29a2,3,0.33524643762960077
693441b2d9ad5d97847a29a5,2,0.5530060063097542
693441efd9ad5d97847a29a8,3,0.35813526683856084
69347aedd9ad5d97847a29ab,2,0.5839272667998959
6934833fd9ad5d97847a29af,2,0.5161230224925827
69349601d9ad5d97847a29b2,3,0.19541269717781978
69384715d9ad5d97847a29bf,2,0.6364958582452903
6947d9cbd9ad5d97847a29f4,1,0.10696976124951554
69720450d9ad5d97847a2a53,2,0.5546669701739148
69720603d9ad5d97847a2a56,2,0.5802938330262958
697206f0d9ad5d97847a2a59,2,0.5759284481252038
6972071bd9ad5d97847a2a5b,2,0.5759284481252038
6972074fd9ad5d97847a2a5d,2,0.6262840150564625
69720794d9ad5d97847a2a60,2,0.5868919177824441
697207b3d9ad5d97847a2a62,3,-0.09944661516336306
697207d6d9ad5d97847a2a64,3,0.07831721203291685
6972080dd9ad5d97847a2a67,2,0.31647411445893026
6972080fd9ad5d97847a2a69,3,-0.09944661516336306
69720871d9ad5d97847a2a6b,2,0.6233304990890128
69721145d9ad5d97847a2a72,4,0.15441104564945632
697213b7d9ad5d97847a2a75,3,0.12293587026651379
697213eed9ad5d97847a2a77,3,0.12293587026651379
6972141dd9ad5d97847a2a79,3,0.04143890577544411
6972146cd9ad5d97847a2a7b,2,0.5917741020901799
697214a1d9ad5d97847a2a7d,4,0.266840227340838
69721502d9ad5d97847a2a80,3,0.3839462252142994
69721c26d9ad5d97847a2a8a,3,0.346235666759672
69721c86d9ad5d97847a2a90,1,0.2290706305509355
69721c88d9ad5d97847a2a92,2,0.5695720549454676
69721dd6d9ad5d97847a2a9a,2,0.5922411349368553
69721dd9d9ad5d97847a2a9c,1,0.3358064250762375
69721e79d9ad5d97847a2aa0,2,0.5128424024489301
697249bfd9ad5d97847a2aaa,2,0.6025985328897308
69724a8dd9ad5d97847a2aad,2,0.5501942727055155
69724ad0d9ad5d97847a2ab0,2,0.586135139253917
69724b2dd9ad5d97847a2ab3,2,0.6025985328897308
6972fd7dd9ad5d97847a2ab7,2,0.24011341947309772
6972fe02d9ad5d97847a2aba,2,0.42745895799282596
6972fea8d9ad5d97847a2abd,3,-0.11245693254565235
69732388d9ad5d97847a2ac1,2,0.24011341947309772
69733c21d9ad5d97847a2ac3,2,0.6025985328897308
69733dd9d9ad5d97847a2ac8,2,0.3883289219417105
6973407bd9ad5d97847a2acb,2,0.6069460231821479
6973427ed9ad5d97847a2acd,2,0.280203311907081
697342b2d9ad5d97847a2acf,2,0.6069460231821479
6973447ad9ad5d97847a2ad2,2,0.5869415468139754
6973467bd9ad5d97847a2ad5,3,0.30569607941593363
69765e3fd9ad5d97847a2ae2,1,0.22899855320960102
69765ef0d9ad5d97847a2ae5,2,0.26913761518037027
69772bd9d9ad5d97847a2aea,1,0.3006662847508845
69772c8bd9ad5d97847a2aed,1,0.3006662847508845
69772d68d9ad5d97847a2af0,1,0.15456963271479754
69772e2fd9ad5d97847a2af3,1,0.12605448295585459
6977b8a0d9ad5d97847a2b00,2,0.5293695518598401
697c6e89d9ad5d97847a2b1c,2,0.5515290905056055
698095fdd9ad5d97847a2b2b,1,0.03565954727873576
6980c91ad9ad5d97847a2b31,2,0.6327180972779355
6980c9efd9ad5d97847a2b34,2,0.26807268365206244
6984c164d9ad5d97847a2b44,2,0.4691979243916317
6984c21ed9ad5d97847a2b47,2,0.22747688092156643
6985abebd9ad5d97847a2b50,2,0.4081999458938525
