cluster_label,count,fraction,num_particles,area_percentage,mean_pixel_intensity,orientation_entropy,circular_variance,area_median,area_iqr,solidity_median,solidity_iqr,aspect_ratio_median,aspect_ratio_iqr,aspect_ratio_p90,feret_iqr,feret_p90,eccentricity_iqr,eccentricity_p90,circularity_median,circularity_iqr,circularity_p90,mean_intensity_median,mean_intensity_iqr,mean_intensity_p90
1,434,0.2084534101825168,0.35256703569169284,0.4768349292047022,-0.7636341508908914,-1.074900223895429,-1.0154741799151257,-1.3785584295943845,-1.0667057046547452,-0.018684552221721964,0.0052223147142758265,-2.1680437014842795,-0.3431477942396415,-0.2618861917994888,-1.0505616934878017,-0.8424455108093536,-1.0442247957401343,-0.20138661584220902,0.0,-1.419250697506358,-0.8983808930031979,0.07460415804606957,-0.8475788554094701,-0.055093224252459896
2,1210,0.5811719500480308,-0.11098169948993265,0.19716642884902802,-0.13609558506049355,0.08711491711944451,0.1209691376191003,0.536843684352746,-0.02132292405382385,0.0,0.18325561123698708,0.036554024095492244,-0.22351026479348984,0.03034303804540266,-0.005032969972494064,0.057882144266735346,0.0503260318522984,-0.03934508664897802,0.4056822563179005,-0.020793485894528757,-0.0009454844209116463,-0.022783112316639997,-0.15415476653164042,-0.023468606430455317
3,273,0.13112391930835735,-0.5964209393723862,0.24665317461155378,-0.09348001743619994,0.6691789202025699,0.5951125734409036,3.438819185130692,1.003163430847583,-0.9147164886685157,1.3793845480745555,0.06469065774210983,-1.2265775444017868,-0.10142822132893875,0.6900115546380947,1.0721383820450394,-3.583563639856713,-1.5242345619415258,0.9756204989769285,-0.9239857831125953,-0.004190608605505831,-0.39017413769217013,0.2668586784188458,-0.5745114587617385
4,165,0.0792507204610951,0.8918105809369969,4.2077697202016635,-6.504250763636767,0.4625459831830327,0.1512417073671902,1.0117287176916312,0.3515970459727065,-0.25959187363338465,1.5849539155757921,-0.10349864254366277,-0.29731625703307524,0.5196021122868716,0.5357877500036,1.0120949500209204,-0.7972677329107246,-0.14608946998760952,0.4362153287017504,-0.2512780053549098,-0.04173459338162271,-0.6755472480166229,-0.8844085532184284,-1.8154797639892595
