cluster_label,count,fraction,num_particles,area_percentage,mean_pixel_intensity,orientation_entropy,circular_variance,area_median,area_iqr,solidity_median,solidity_iqr,aspect_ratio_median,aspect_ratio_iqr,aspect_ratio_p90,feret_iqr,feret_p90,eccentricity_iqr,eccentricity_p90,circularity_median,circularity_iqr,circularity_p90,mean_intensity_median,mean_intensity_iqr,mean_intensity_p90
1,434,0.2084534101825168,0.5095864069771223,-0.3460767291133426,0.2170884538181301,-1.2847654199149092,-1.2220791169940464,-1.1942590599440794,-1.2919048894135172,0.14440891268983855,-0.4140706781350133,-1.7673008749474823,0.6649864262931985,-0.9885693036400525,-1.0598398469234094,-1.0382718871992125,0.3072309364240936,0.27628729302535016,-0.8337216418649185,-1.7589898641302049,0.19167703543226033,0.9907802141907611,0.20919965412160788,0.2443339396765631
2,1210,0.5811719500480308,-0.15350183167359313,-0.4186353996348546,0.43263611619284453,0.18573674938142243,0.21133770302627414,-0.3377253596553878,0.09675385440119744,0.14440891268983855,-0.4140706781350133,0.6560011942666062,0.6649864262931985,0.09872356370170056,0.2213530893249237,-0.09067694809599437,0.44482992387070497,0.27628729302535016,-0.8337216418649185,0.6066520174127492,0.19167703543226033,0.41763279289894584,0.2992666493628171,0.2443339396765631
3,273,0.13112391930835735,-0.9007307875023549,-0.4465520657303851,0.49716562953259386,1.190016624244287,0.9924800003205447,1.7342490041890422,1.291678313972495,0.14440891268983855,1.0571561583884979,0.46233034293310143,-1.5520107116637347,-0.6348790522282397,0.8325221798342292,0.9453396697131485,-1.8258802902846045,0.1703369971634505,1.2596430125570395,-0.9368943410090325,0.19167703543226033,-0.8022958154905252,0.4336442534383626,0.2443339396765631
4,165,0.0792507204610951,1.3429504935419105,2.413789160021587,-2.8571252666662024,0.7887043120722718,0.39705783042509596,0.2699949721224814,0.3730661810685032,0.14440891268983855,-0.4140706781350133,0.66918868029822,0.6649864262931985,1.043058453773495,0.6342927362989677,0.9453396697131485,0.4744574191947436,0.27628729302535016,-0.5157072349984175,0.6066520174127492,0.19167703543226033,-1.3018094709765002,-0.8265707911522983,0.042557911612699936
