variable,cluster_label,category,count,fraction_within_cluster
official_station_id,1,STA_ES2125A,3,0.001692047377326565
official_station_id,1,STA_ES2127A,0,0.0
official_station_id,1,STA_ES2128A,4,0.0022560631697687537
official_station_id,1,STA_ES2129A,19,0.01071630005640158
official_station_id,1,STA_ES2131A,2,0.0011280315848843769
official_station_id,1,STA_ES2132A,9,0.005076142131979695
official_station_id,1,STA_ES2136A,0,0.0
official_station_id,1,STA_ES2150A,0,0.0
official_station_id,1,STA_ES2158A,4,0.0022560631697687537
official_station_id,1,STA_ES2161A,5,0.0028200789622109417
official_station_id,1,STA_ES2170A,2,0.0011280315848843769
official_station_id,1,STA_ES2173A,3,0.001692047377326565
official_station_id,2,STA_ES0006R,0,0.0
official_station_id,2,STA_ES0010R,1,0.0027247956403269754
official_station_id,2,STA_ES0041A,42,0.11444141689373297
official_station_id,2,STA_ES0104A,14,0.03814713896457766
official_station_id,2,STA_ES0110A,4,0.010899182561307902
official_station_id,2,STA_ES0120A,0,0.0
official_station_id,2,STA_ES0333A,8,0.021798365122615803
official_station_id,2,STA_ES0587A,1,0.0027247956403269754
official_station_id,2,STA_ES0805A,11,0.02997275204359673
official_station_id,2,STA_ES0824A,0,0.0
official_station_id,2,STA_ES0825A,0,0.0
official_station_id,2,STA_ES0905A,17,0.04632152588555858
official_station_id,2,STA_ES1037A,10,0.027247956403269755
official_station_id,2,STA_ES1038A,2,0.005449591280653951
official_station_id,2,STA_ES1044A,0,0.0
official_station_id,2,STA_ES1090A,2,0.005449591280653951
official_station_id,2,STA_ES1137A,0,0.0
official_station_id,2,STA_ES1160A,0,0.0
official_station_id,2,STA_ES1163A,0,0.0
official_station_id,2,STA_ES1174A,0,0.0
official_station_id,2,STA_ES1175A,0,0.0
official_station_id,2,STA_ES1244A,53,0.1444141689373297
official_station_id,2,STA_ES1258A,1,0.0027247956403269754
official_station_id,2,STA_ES1268A,1,0.0027247956403269754
official_station_id,2,STA_ES1269A,0,0.0
official_station_id,2,STA_ES1271A,2,0.005449591280653951
official_station_id,2,STA_ES1346A,10,0.027247956403269755
official_station_id,2,STA_ES1349A,1,0.0027247956403269754
official_station_id,2,STA_ES1353A,2,0.005449591280653951
official_station_id,2,STA_ES1358A,3,0.008174386920980926
official_station_id,2,STA_ES1363A,0,0.0
official_station_id,2,STA_ES1378A,0,0.0
official_station_id,2,STA_ES1387A,6,0.01634877384196185
official_station_id,2,STA_ES1417A,0,0.0
official_station_id,2,STA_ES1442A,0,0.0
official_station_id,2,STA_ES1443A,0,0.0
official_station_id,2,STA_ES1490A,2,0.005449591280653951
official_station_id,2,STA_ES1492A,0,0.0
official_station_id,2,STA_ES1494A,0,0.0
official_station_id,2,STA_ES1496A,0,0.0
official_station_id,2,STA_ES1529A,0,0.0
official_station_id,2,STA_ES1532A,0,0.0
official_station_id,2,STA_ES1564A,0,0.0
official_station_id,2,STA_ES1569A,4,0.010899182561307902
official_station_id,2,STA_ES1572A,3,0.008174386920980926
official_station_id,2,STA_ES1577A,1,0.0027247956403269754
official_station_id,2,STA_ES1578A,3,0.008174386920980926
official_station_id,2,STA_ES1580A,4,0.010899182561307902
official_station_id,2,STA_ES1593A,11,0.02997275204359673
official_station_id,2,STA_ES1594A,0,0.0
official_station_id,2,STA_ES1595A,7,0.01907356948228883
official_station_id,2,STA_ES1598A,8,0.021798365122615803
official_station_id,2,STA_ES1601A,1,0.0027247956403269754
official_station_id,2,STA_ES1611A,0,0.0
official_station_id,2,STA_ES1613A,2,0.005449591280653951
official_station_id,2,STA_ES1621A,0,0.0
official_station_id,2,STA_ES1624A,0,0.0
official_station_id,2,STA_ES1627A,0,0.0
official_station_id,2,STA_ES1633A,29,0.07901907356948229
official_station_id,2,STA_ES1641A,3,0.008174386920980926
official_station_id,2,STA_ES1644A,1,0.0027247956403269754
official_station_id,2,STA_ES1650A,8,0.021798365122615803
official_station_id,2,STA_ES1662A,0,0.0
official_station_id,2,STA_ES1673A,7,0.01907356948228883
official_station_id,2,STA_ES1687A,0,0.0
official_station_id,2,STA_ES1709A,0,0.0
official_station_id,2,STA_ES1712A,2,0.005449591280653951
official_station_id,2,STA_ES1713A,1,0.0027247956403269754
official_station_id,2,STA_ES1741A,0,0.0
official_station_id,2,STA_ES1747A,1,0.0027247956403269754
official_station_id,2,STA_ES1797A,0,0.0
official_station_id,2,STA_ES1818A,7,0.01907356948228883
official_station_id,2,STA_ES1831A,2,0.005449591280653951
official_station_id,2,STA_ES1834A,0,0.0
official_station_id,2,STA_ES1836A,4,0.010899182561307902
official_station_id,2,STA_ES1837A,0,0.0
official_station_id,2,STA_ES1868A,0,0.0
official_station_id,2,STA_ES1882A,4,0.010899182561307902
official_station_id,2,STA_ES1894A,1,0.0027247956403269754
official_station_id,2,STA_ES1918A,0,0.0
official_station_id,2,STA_ES1941A,1,0.0027247956403269754
official_station_id,2,STA_ES1963A,1,0.0027247956403269754
official_station_id,2,STA_ES1976A,0,0.0
official_station_id,2,STA_ES1985A,0,0.0
official_station_id,2,STA_ES2005A,0,0.0
official_station_id,2,STA_ES2006A,0,0.0
official_station_id,2,STA_ES2015A,0,0.0
official_station_id,2,STA_ES2019A,0,0.0
official_station_id,2,STA_ES2024A,0,0.0
official_station_id,2,STA_ES2051A,1,0.0027247956403269754
official_station_id,2,STA_ES2054A,0,0.0
official_station_id,2,STA_ES2058A,10,0.027247956403269755
official_station_id,2,STA_ES2063A,0,0.0
official_station_id,2,STA_ES2064A,1,0.0027247956403269754
official_station_id,2,STA_ES2075A,0,0.0
official_station_id,2,STA_ES2087A,0,0.0
official_station_id,2,STA_ES2103A,3,0.008174386920980926
official_station_id,2,STA_ES2109A,0,0.0
official_station_id,2,STA_ES2122A,0,0.0
official_station_id,2,STA_ES2123A,5,0.013623978201634877
official_station_id,2,STA_ES2125A,1,0.0027247956403269754
official_station_id,2,STA_ES2127A,6,0.01634877384196185
official_station_id,2,STA_ES2128A,0,0.0
official_station_id,2,STA_ES2129A,6,0.01634877384196185
official_station_id,2,STA_ES2131A,0,0.0
official_station_id,2,STA_ES2132A,0,0.0
official_station_id,2,STA_ES2136A,2,0.005449591280653951
official_station_id,2,STA_ES2150A,1,0.0027247956403269754
official_station_id,2,STA_ES2158A,6,0.01634877384196185
official_station_id,2,STA_ES2161A,0,0.0
official_station_id,2,STA_ES2170A,0,0.0
official_station_id,2,STA_ES2173A,16,0.043596730245231606
official_station_id,3,STA_ES0006R,0,0.0
official_station_id,3,STA_ES0010R,5,0.01141552511415525
official_station_id,3,STA_ES0041A,19,0.04337899543378995
official_station_id,3,STA_ES0104A,4,0.0091324200913242
official_station_id,3,STA_ES0110A,1,0.00228310502283105
official_station_id,3,STA_ES0120A,2,0.0045662100456621
official_station_id,3,STA_ES0333A,17,0.03881278538812785
official_station_id,3,STA_ES0587A,1,0.00228310502283105
official_station_id,3,STA_ES0805A,2,0.0045662100456621
official_station_id,3,STA_ES0824A,0,0.0
official_station_id,3,STA_ES0825A,0,0.0
official_station_id,3,STA_ES0905A,6,0.0136986301369863
official_station_id,3,STA_ES1037A,0,0.0
official_station_id,3,STA_ES1038A,2,0.0045662100456621
official_station_id,3,STA_ES1044A,4,0.0091324200913242
official_station_id,3,STA_ES1090A,4,0.0091324200913242
official_station_id,3,STA_ES1137A,1,0.00228310502283105
official_station_id,3,STA_ES1160A,0,0.0
official_station_id,3,STA_ES1163A,3,0.00684931506849315
official_station_id,3,STA_ES1174A,1,0.00228310502283105
official_station_id,3,STA_ES1175A,0,0.0
official_station_id,3,STA_ES1244A,33,0.07534246575342465
official_station_id,3,STA_ES1258A,2,0.0045662100456621
official_station_id,3,STA_ES1268A,10,0.0228310502283105
official_station_id,3,STA_ES1269A,1,0.00228310502283105
official_station_id,3,STA_ES1271A,7,0.01598173515981735
official_station_id,3,STA_ES1346A,51,0.11643835616438356
official_station_id,3,STA_ES1349A,1,0.00228310502283105
official_station_id,3,STA_ES1353A,1,0.00228310502283105
official_station_id,3,STA_ES1358A,4,0.0091324200913242
official_station_id,3,STA_ES1363A,1,0.00228310502283105
official_station_id,3,STA_ES1378A,23,0.05251141552511415
official_station_id,3,STA_ES1387A,18,0.0410958904109589
official_station_id,3,STA_ES1417A,1,0.00228310502283105
official_station_id,3,STA_ES1442A,3,0.00684931506849315
official_station_id,3,STA_ES1443A,1,0.00228310502283105
official_station_id,3,STA_ES1490A,0,0.0
official_station_id,3,STA_ES1492A,0,0.0
official_station_id,3,STA_ES1494A,0,0.0
official_station_id,3,STA_ES1496A,3,0.00684931506849315
official_station_id,3,STA_ES1529A,0,0.0
official_station_id,3,STA_ES1532A,5,0.01141552511415525
official_station_id,3,STA_ES1564A,0,0.0
official_station_id,3,STA_ES1569A,12,0.0273972602739726
official_station_id,3,STA_ES1572A,5,0.01141552511415525
official_station_id,3,STA_ES1577A,3,0.00684931506849315
official_station_id,3,STA_ES1578A,10,0.0228310502283105
official_station_id,3,STA_ES1580A,10,0.0228310502283105
official_station_id,3,STA_ES1593A,0,0.0
official_station_id,3,STA_ES1594A,0,0.0
official_station_id,3,STA_ES1595A,0,0.0
official_station_id,3,STA_ES1598A,5,0.01141552511415525
official_station_id,3,STA_ES1601A,3,0.00684931506849315
official_station_id,3,STA_ES1611A,0,0.0
official_station_id,3,STA_ES1613A,1,0.00228310502283105
official_station_id,3,STA_ES1621A,9,0.02054794520547945
official_station_id,3,STA_ES1624A,0,0.0
official_station_id,3,STA_ES1627A,0,0.0
official_station_id,3,STA_ES1633A,19,0.04337899543378995
official_station_id,3,STA_ES1641A,0,0.0
official_station_id,3,STA_ES1644A,1,0.00228310502283105
official_station_id,3,STA_ES1650A,0,0.0
official_station_id,3,STA_ES1662A,0,0.0
official_station_id,3,STA_ES1673A,2,0.0045662100456621
official_station_id,3,STA_ES1687A,1,0.00228310502283105
official_station_id,3,STA_ES1709A,0,0.0
official_station_id,3,STA_ES1712A,2,0.0045662100456621
official_station_id,3,STA_ES1713A,2,0.0045662100456621
official_station_id,3,STA_ES1741A,0,0.0
official_station_id,3,STA_ES1747A,4,0.0091324200913242
official_station_id,3,STA_ES1797A,0,0.0
official_station_id,3,STA_ES1818A,7,0.01598173515981735
official_station_id,3,STA_ES1831A,8,0.0182648401826484
official_station_id,3,STA_ES1834A,0,0.0
official_station_id,3,STA_ES1836A,13,0.02968036529680365
official_station_id,3,STA_ES1837A,1,0.00228310502283105
official_station_id,3,STA_ES1868A,2,0.0045662100456621
official_station_id,3,STA_ES1882A,1,0.00228310502283105
official_station_id,3,STA_ES1894A,13,0.02968036529680365
official_station_id,3,STA_ES1918A,0,0.0
official_station_id,3,STA_ES1941A,1,0.00228310502283105
official_station_id,3,STA_ES1963A,2,0.0045662100456621
official_station_id,3,STA_ES1976A,1,0.00228310502283105
official_station_id,3,STA_ES1985A,0,0.0
official_station_id,3,STA_ES2005A,0,0.0
official_station_id,3,STA_ES2006A,0,0.0
official_station_id,3,STA_ES2015A,2,0.0045662100456621
official_station_id,3,STA_ES2019A,1,0.00228310502283105
official_station_id,3,STA_ES2024A,1,0.00228310502283105
official_station_id,3,STA_ES2051A,5,0.01141552511415525
official_station_id,3,STA_ES2054A,0,0.0
official_station_id,3,STA_ES2058A,6,0.0136986301369863
official_station_id,3,STA_ES2063A,4,0.0091324200913242
official_station_id,3,STA_ES2064A,0,0.0
official_station_id,3,STA_ES2075A,1,0.00228310502283105
official_station_id,3,STA_ES2087A,0,0.0
official_station_id,3,STA_ES2103A,24,0.0547945205479452
official_station_id,3,STA_ES2109A,0,0.0
official_station_id,3,STA_ES2122A,1,0.00228310502283105
official_station_id,3,STA_ES2123A,0,0.0
official_station_id,3,STA_ES2125A,1,0.00228310502283105
official_station_id,3,STA_ES2127A,0,0.0
official_station_id,3,STA_ES2128A,1,0.00228310502283105
official_station_id,3,STA_ES2129A,5,0.01141552511415525
official_station_id,3,STA_ES2131A,0,0.0
official_station_id,3,STA_ES2132A,1,0.00228310502283105
official_station_id,3,STA_ES2136A,0,0.0
official_station_id,3,STA_ES2150A,1,0.00228310502283105
official_station_id,3,STA_ES2158A,0,0.0
official_station_id,3,STA_ES2161A,0,0.0
official_station_id,3,STA_ES2170A,1,0.00228310502283105
official_station_id,3,STA_ES2173A,8,0.0182648401826484
capture_season,1,autumn,11,0.006204173716864072
capture_season,1,spring,1416,0.7986463620981388
capture_season,1,summer,1,0.0005640157924421884
capture_season,1,winter,345,0.19458544839255498
capture_season,2,autumn,1,0.0027247956403269754
capture_season,2,spring,240,0.6539509536784741
capture_season,2,summer,0,0.0
capture_season,2,winter,126,0.34332425068119893
capture_season,3,autumn,33,0.07534246575342465
capture_season,3,spring,322,0.7351598173515982
capture_season,3,summer,1,0.00228310502283105
capture_season,3,winter,82,0.1872146118721461
station_distance_band,1,1_to_3km,279,0.15736040609137056
station_distance_band,1,3_to_10km,711,0.4010152284263959
station_distance_band,1,over_10km,243,0.13705583756345177
station_distance_band,1,under_1km,540,0.30456852791878175
station_distance_band,2,1_to_3km,80,0.21798365122615804
station_distance_band,2,3_to_10km,103,0.28065395095367845
station_distance_band,2,over_10km,16,0.043596730245231606
station_distance_band,2,under_1km,168,0.45776566757493187
station_distance_band,3,1_to_3km,87,0.19863013698630136
station_distance_band,3,3_to_10km,132,0.3013698630136986
station_distance_band,3,over_10km,74,0.1689497716894977
station_distance_band,3,under_1km,145,0.3310502283105023
official_pm25_band,1,low,1081,0.6097010716300056
official_pm25_band,1,moderate,692,0.39029892836999436
official_pm25_band,2,low,150,0.4087193460490463
official_pm25_band,2,moderate,217,0.5912806539509536
official_pm25_band,3,low,209,0.4771689497716895
official_pm25_band,3,moderate,229,0.5228310502283106
official_pm10_band,1,low,1288,0.7264523406655387
official_pm10_band,1,moderate,485,0.27354765933446135
official_pm10_band,2,low,290,0.7901907356948229
official_pm10_band,2,moderate,77,0.2098092643051771
official_pm10_band,3,low,325,0.7420091324200914
official_pm10_band,3,moderate,113,0.2579908675799087
