candidate_id,method,feature_space,k,selection_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,repeat_mean_ari,bootstrap_mean_ari,smallest_cluster_fraction,noise_fraction,cluster_entropy,eligible_for_final_selection,exclusion_reasons
selected_features__kmeans__k-7,kmeans,selected_features,7,0.6896965055424409,0.3083534404062922,535.0920850258559,1.2121602346845812,0.9764528205187968,0.9576459364947251,0.018731988472622477,0.0,0.7476068129793062,false,tiny_cluster
selected_features__ward__k-5,ward,selected_features,5,0.6863611243165382,0.297447321819355,555.5146203203393,1.1599181392446667,1.0,0.8724787483447042,0.03266090297790586,0.0,0.7458958016084072,false,bootstrap_instability
selected_features__fuzzy__k-2,fuzzy,selected_features,2,0.6817850638682372,0.300040262098174,464.9232632427707,1.9177304116200897,1.0,0.9400275202716486,0.33429394812680113,0.0,0.9192534548753535,false,bootstrap_instability
pca_scores__gmm__k-4__covariance-full,gmm,pca_scores,4,0.6756473605621842,0.29567646889908206,509.5474728700564,1.459335728185604,0.943071423159069,0.8802124427578331,0.15417867435158503,0.0,0.8734212591324578,false,"repeat_instability,bootstrap_instability"
selected_features__ward__k-6,ward,selected_features,6,0.6673922851353334,0.301844493175481,509.19873432935566,1.1256198323078899,1.0,0.8539808803393621,0.01825168107588857,0.0,0.6981046462278431,false,"tiny_cluster,bootstrap_instability"
pca_scores__ward__k-4,ward,pca_scores,4,0.6640045099007684,0.4316606338062514,670.1562379971489,0.994546312171033,1.0,0.5326001520082608,0.03218059558117195,0.0,0.5442366005955944,false,bootstrap_instability
pca_scores__ward__k-2,ward,pca_scores,2,0.6543348661409687,0.4287254472253322,552.0526107107955,1.750441471462077,1.0,0.6158588574411533,0.2329490874159462,0.0,0.783116906347989,false,bootstrap_instability
pca_scores__ward__k-8,ward,pca_scores,8,0.6360595049040377,0.3410951939012066,652.42318452379,1.1139736023017552,1.0,0.6072323604716371,0.01729106628242075,0.0,0.7159156755558596,false,"tiny_cluster,bootstrap_instability"
pca_scores__gmm__k-5__covariance-full,gmm,pca_scores,5,0.6317785035374488,0.24425615783357815,452.28542949526656,1.6479351110648026,0.9253824095536777,0.9285165072510616,0.09077809798270893,0.0,0.8857649121285089,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-3__covariance-full,gmm,pca_scores,3,0.6299780495262657,0.2704366574996662,454.8246850103973,1.5857159809083683,0.9064472763607745,0.8195488953998823,0.18635926993275698,0.0,0.9276375508835145,false,"repeat_instability,bootstrap_instability"
pca_scores__hdbscan__mcs-42,hdbscan,pca_scores,,0.6269614132841399,0.5185711853076767,299.6767353436281,0.47684418257596456,1.0,0.6223686210805203,0.021613832853025938,0.6056676272814602,0.3064932779478228,false,"bootstrap_instability,excessive_noise,robustness_only_method"
selected_features__kmeans__k-8,kmeans,selected_features,8,0.6264839291457256,0.21017983572095564,507.0218130075077,1.4115450118146446,0.9729004547449387,0.9518603647239865,0.01777137367915466,0.0,0.8272464146740078,false,tiny_cluster
selected_features__gmm__k-4__covariance-full,gmm,selected_features,4,0.6220241199901391,0.27854932957194983,376.51253216563657,1.6507182360519799,0.987728293008819,0.8920169336069399,0.07684918347742556,0.0,0.7725273712717565,false,bootstrap_instability
selected_features__ward__k-7,ward,selected_features,7,0.6176052525614055,0.30427405051571554,478.42620603839015,1.3126608779268871,1.0,0.7737020598237725,0.01825168107588857,0.0,0.6725387802926909,false,"tiny_cluster,bootstrap_instability"
pca_scores__gmm__k-7__covariance-full,gmm,pca_scores,7,0.6161146039811264,0.2674310413239521,434.7735993913968,1.7653894435837405,0.9417055493515891,0.9324554526443347,0.02881844380403458,0.0,0.8416472863271214,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-5__covariance-diag,gmm,pca_scores,5,0.6129523723546685,0.225097451095653,421.7733264973154,1.8827299299163633,0.953173386300278,0.9026590189288083,0.11575408261287223,0.0,0.9290146019511926,false,bootstrap_instability
pca_scores__fuzzy__k-7,fuzzy,pca_scores,7,0.6111170802886142,0.12848668147194237,514.2879794920284,1.605985520170386,0.9975624731605836,0.9310446080647689,0.056195965417867436,0.0,0.9507276571850977,false,bootstrap_instability
selected_features__gmm__k-4__covariance-diag,gmm,selected_features,4,0.6004152341906467,0.27338102208216225,377.6661396397906,1.6815317798660332,0.970608652364122,0.827093400831623,0.08597502401536984,0.0,0.7953962379367697,false,bootstrap_instability
selected_features__ward__k-2,ward,selected_features,2,0.5933275869731025,0.45544561290108854,452.03888898665014,1.297064227652433,1.0,0.5778035052817497,0.08405379442843419,0.0,0.416304347406482,false,bootstrap_instability
selected_features__fuzzy__k-4,fuzzy,selected_features,4,0.5927752853042362,0.12370435238354063,371.5496586974742,1.8798308992208095,0.9983038488704318,0.9492287528398684,0.17098943323727187,0.0,0.9758770016992925,false,bootstrap_instability
pca_scores__gmm__k-8__covariance-full,gmm,pca_scores,8,0.5776639887168286,0.1670373330239585,416.5470179232973,1.5217734399232852,0.9596684548844986,0.9002033112532856,0.03073967339097022,0.0,0.9145466338573337,false,bootstrap_instability
pca_scores__gmm__k-4__covariance-diag,gmm,pca_scores,4,0.5764726277290428,0.2585577890855184,401.70253372879483,1.4492270054439085,0.854874695851949,0.833605899278285,0.03025936599423631,0.0,0.8062648166487698,false,"repeat_instability,bootstrap_instability"
