variable,cluster_label,category,observed_count,expected_count,pearson_residual
capture_season,3,autumn,30,5.769452449567724,10.08778758913835
capture_season,1,autumn,1,9.17195004803074,-2.698328763649127
capture_season,2,autumn,12,25.57156580211335,-2.6838070902788185
capture_season,2,winter,256,223.75120076849183,2.1559111628121936
capture_season,3,winter,39,50.48270893371758,-1.6161178634492848
capture_season,1,winter,67,80.25456292026897,-1.4795530588193333
capture_season,3,summer,1,0.2622478386167147,1.44063689103241
capture_season,4,winter,23,30.511527377521613,-1.3598665157601764
capture_season,4,autumn,1,3.4870317002881843,-1.3318440448462112
capture_season,1,spring,366,344.15658021133527,1.177450323521104
capture_season,3,spring,203,216.485590778098,-0.9165485596447579
capture_season,4,spring,141,130.84293948126802,0.8879589601938934
capture_season,1,summer,0,0.4169068203650336,-0.6456832198261262
capture_season,2,spring,941,959.5148895292988,-0.5977165291918223
capture_season,4,summer,0,0.1585014409221902,-0.3981223943992478
capture_season,2,summer,1,1.1623439000960616,-0.15058047220160456
