candidate_id,method,feature_space,k,selection_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,repeat_mean_ari,bootstrap_mean_ari,smallest_cluster_fraction,noise_fraction,cluster_entropy,eligible_for_final_selection,exclusion_reasons
pca_scores__kmeans__k-7,kmeans,pca_scores,7,0.7169773914471115,0.1736791564641622,260.96427866557326,1.556943294790561,0.8803474452625033,0.9030334494627215,0.020752895752895753,0.0,0.7680820664871963,false,"repeat_instability,bootstrap_instability"
selected_features__hdbscan__mcs-42,hdbscan,selected_features,,0.7113724952506618,0.27530807708893573,159.45665698550187,0.9969046143815264,1.0,0.9087803311848855,0.03812741312741313,0.6177606177606177,0.46819459598520485,false,"bootstrap_instability,excessive_noise,robustness_only_method"
selected_features__ward__k-4,ward,selected_features,4,0.7067846423300873,0.24801023475977804,224.4097644827085,1.7339240960250542,1.0,0.8427053417119645,0.03861003861003861,0.0,0.5433636063153982,false,bootstrap_instability
selected_features__ward__k-2,ward,selected_features,2,0.701082017362011,0.3666142658501208,233.62989603215112,1.5370622756886867,1.0,0.7608997511108129,0.05888030888030888,0.0,0.32298403477596127,false,bootstrap_instability
selected_features__ward__k-3,ward,selected_features,3,0.6964362507576309,0.23822882542603507,237.20862671263467,1.8932837827796263,1.0,0.8173713602021947,0.05888030888030888,0.0,0.5442497054013665,false,bootstrap_instability
selected_features__kmeans__k-8,kmeans,selected_features,8,0.689460650063196,0.1407741777413759,199.1099573861046,1.7791024748810687,0.9696561875159783,0.9419399315658583,0.020752895752895753,0.0,0.8187905927388159,false,bootstrap_instability
selected_features__kmeans__k-2,kmeans,selected_features,2,0.6821498729896638,0.304933108832821,267.8776612266117,1.8899692556105179,0.9957790812773191,0.6814777793728737,0.11052123552123552,0.0,0.5014861627311566,false,bootstrap_instability
selected_features__gmm__k-2__covariance-full,gmm,selected_features,2,0.6704618531236132,0.24330715216053617,174.38059457450856,3.011623980052311,1.0,0.8997159032758958,0.19884169884169883,0.0,0.7196054350058682,false,bootstrap_instability
selected_features__gmm__k-2__covariance-diag,gmm,selected_features,2,0.6649609296323197,0.23719039480927978,152.13049665166355,3.31366550155269,1.0,0.948853650228198,0.2138030888030888,0.0,0.7486895922020367,false,bootstrap_instability
selected_features__kmeans__k-7,kmeans,selected_features,7,0.6571488273233399,0.14636777606532908,207.71184766511584,1.750615529970899,0.8480183209249577,0.8738491436974776,0.020752895752895753,0.0,0.7667960834879464,false,"repeat_instability,bootstrap_instability"
pca_scores__fuzzy__k-2,fuzzy,pca_scores,2,0.6502661531373057,0.13147946397741092,267.29373890446556,2.5736319266920944,0.6388965843223934,0.7837280028098732,0.42905405405405406,0.0,0.9854277576809489,false,"repeat_instability,bootstrap_instability"
pca_scores__ward__k-8,ward,pca_scores,8,0.6203300815165255,0.14109073647755474,222.40281629654226,1.6196077345761115,1.0,0.6444316450812935,0.02027027027027027,0.0,0.789999353006705,false,bootstrap_instability
pca_scores__ward__k-2,ward,pca_scores,2,0.609332873686181,0.2689539959746567,266.26036835219276,2.549958744149923,1.0,0.38971864562234,0.2388996138996139,0.0,0.7932055821608471,false,bootstrap_instability
pca_scores__ward__k-7,ward,pca_scores,7,0.6082742409963103,0.14046735744901134,223.4947273490127,1.7867896460513637,1.0,0.6036806142921276,0.02027027027027027,0.0,0.776004500228996,false,bootstrap_instability
pca_scores__ward__k-6,ward,pca_scores,6,0.6047675059213249,0.12633707842024938,229.38240124826285,1.933355882775661,1.0,0.5725924566601297,0.032818532818532815,0.0,0.8109295897241984,false,bootstrap_instability
pca_scores__ward__k-5,ward,pca_scores,5,0.5959022575980256,0.11992806264124582,241.84920491570918,1.959632183476451,1.0,0.5634882628911645,0.032818532818532815,0.0,0.7574192714235264,false,bootstrap_instability
selected_features__ward__k-6,ward,selected_features,6,0.5783343546031845,0.09740466095474182,189.85148079321243,1.9261045208594798,1.0,0.6215224706033285,0.03861003861003861,0.0,0.7406702668108004,false,bootstrap_instability
selected_features__ward__k-5,ward,selected_features,5,0.574715304935699,0.10233571516275108,204.343554151347,2.174429328232504,1.0,0.6139083983439193,0.03861003861003861,0.0,0.7427968151901825,false,bootstrap_instability
selected_features__gmm__k-3__covariance-diag,gmm,selected_features,3,0.5724137220887582,0.1583182479967743,161.49075036602497,2.6534034679281473,0.6785777263067099,0.8220465709520258,0.12451737451737452,0.0,0.7265800285823784,false,"repeat_instability,bootstrap_instability"
selected_features__ward__k-7,ward,selected_features,7,0.5690446450409035,0.10920390903819846,182.0967676651761,1.7967569882163197,1.0,0.6180321165878813,0.02027027027027027,0.0,0.7107284305844598,false,bootstrap_instability
selected_features__fuzzy__k-2,fuzzy,selected_features,2,0.5654567428296688,0.11037857129553252,226.18969533946068,2.8261633026381405,0.5455237555023646,0.680017269592005,0.43822393822393824,0.0,0.9889603506154286,false,"repeat_instability,bootstrap_instability"
pca_scores__fuzzy__k-4,fuzzy,pca_scores,4,0.5621868405891849,0.11463934087938217,142.54369219497846,2.3657507713520727,0.77578822435948,0.8674117167538323,0.006756756756756757,0.0,0.6529658749085054,false,"tiny_cluster,repeat_instability,bootstrap_instability"
pca_scores__gmm__k-3__covariance-full,gmm,pca_scores,3,0.5620138445083951,0.06663848491149625,154.75143219423035,2.958997283345384,0.7766549606848648,0.7781513341051961,0.22876447876447875,0.0,0.9370533656471787,false,"repeat_instability,bootstrap_instability"
selected_features__gmm__k-3__covariance-full,gmm,selected_features,3,0.5534781341690307,0.13178653866310472,190.32495584319287,2.6012950207084895,0.6606056694596368,0.6775307950990886,0.16457528957528958,0.0,0.8525807828204105,false,"repeat_instability,bootstrap_instability"
selected_features__ward__k-8,ward,selected_features,8,0.5407228899924778,0.10655697836450816,173.55672450683767,1.9787597405886843,1.0,0.5430353559726242,0.02027027027027027,0.0,0.8171954430906652,false,bootstrap_instability
pca_scores__gmm__k-5__covariance-diag,gmm,pca_scores,5,0.5216690662948656,0.057862756532773535,132.65751154906474,2.2813506801655907,0.7345754256639782,0.7690005727172603,0.032818532818532815,0.0,0.7838228042463622,false,"repeat_instability,bootstrap_instability"
selected_features__fuzzy__k-4,fuzzy,selected_features,4,0.5134288804909373,0.1066239140728266,127.10316462988915,2.5980511926014658,0.6779230669498446,0.8173344316683371,0.012548262548262547,0.0,0.6745425323788603,false,"tiny_cluster,repeat_instability,bootstrap_instability"
pca_scores__gmm__k-8__covariance-diag,gmm,pca_scores,8,0.501123521604269,0.05649406344350417,144.81859819588422,2.199212871870145,0.70121000719378,0.7038034615991938,0.02027027027027027,0.0,0.8877705258544564,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-7__covariance-diag,gmm,pca_scores,7,0.4937927933994586,0.03751959848678169,142.7094151884931,2.303335710880254,0.7387908078739905,0.6545981979979157,0.03571428571428571,0.0,0.9140952812356998,false,"repeat_instability,bootstrap_instability"
pca_scores__fuzzy__k-6,fuzzy,pca_scores,6,0.48993735269351185,0.09879353934900574,98.92753833787765,3.041821141193841,0.8213549899144843,0.8395377472775277,0.006274131274131274,0.0,0.5483729374323845,false,"tiny_cluster,repeat_instability,bootstrap_instability"
pca_scores__gmm__k-5__covariance-full,gmm,pca_scores,5,0.48413615339171245,0.07598764003023448,176.84497457030818,2.296512258643241,0.5625605479689484,0.5879465146452809,0.06708494208494209,0.0,0.8781517705910026,false,"repeat_instability,bootstrap_instability"
pca_scores__gmm__k-4__covariance-diag,gmm,pca_scores,4,0.4803510027391384,0.04635576481179364,128.13823702559569,2.4346869575770826,0.6613912719220966,0.6915125855768611,0.04826254826254826,0.0,0.827319194190566,false,"repeat_instability,bootstrap_instability"
pca_scores__fuzzy__k-3,fuzzy,pca_scores,3,0.480232137308409,-0.10801256056452213,135.12273925646124,2.1511060173690506,0.8285953021217612,0.8975797843027385,0.00048262548262548264,0.0,0.6230305023134093,false,"tiny_cluster,repeat_instability,bootstrap_instability"
