candidate_id,method,feature_space,k,selection_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,repeat_mean_ari,bootstrap_mean_ari,smallest_cluster_fraction,noise_fraction,cluster_entropy,eligible_for_final_selection,exclusion_reasons
pca_scores__kmeans__k-3,kmeans,pca_scores,3,0.7746475121733244,0.23815774241001894,378.4001543596621,1.886221722772742,0.9991310968664148,0.9886472360439026,0.14235841737781227,0.0,0.7610687022231021,true,
pca_scores__kmeans__k-4,kmeans,pca_scores,4,0.7481426670040617,0.16929786920163223,358.66219158174994,1.878307099321236,0.9997536222272868,0.9773128717079868,0.13615205585725368,0.0,0.8632440706374191,true,
selected_features__kmeans__k-3,kmeans,selected_features,3,0.7222839553944206,0.21331411981068013,311.38508260371964,2.0904041722220286,0.999884042540942,0.9888471366756892,0.14235841737781227,0.0,0.7610687022231021,true,
selected_features__kmeans__k-4,kmeans,selected_features,4,0.6929029940985313,0.1421483487245465,292.7057610073032,2.096664913618978,0.9902066015595633,0.9795801570839543,0.13343677269200932,0.0,0.8642300205202174,true,
selected_features__kmeans__k-5,kmeans,selected_features,5,0.6529446562454423,0.12051523557592522,269.65519526212137,1.9893589250945218,0.9913749996966583,0.9687306545840835,0.02986811481768813,0.0,0.8083430481708818,true,
pca_scores__gmm__k-2__covariance-diag,gmm,pca_scores,2,0.6440738585598581,0.14300004960740176,221.7870877809768,3.2184236025092248,0.9909913888865247,0.9719932347272588,0.4600465477114042,0.0,0.9953892002001193,true,
selected_features__gmm__k-2__covariance-diag,gmm,selected_features,2,0.6133117848429267,0.16428864200010018,225.55018557068914,3.087913811493868,1.0,0.9556140899226452,0.27851047323506595,0.0,0.8534132786006651,true,
pca_scores__hdbscan__mcs-52,hdbscan,pca_scores,,0.7407025912976759,0.4039452681758182,301.2062741668592,0.8010189024815918,0.9991489510287881,0.5445006854498451,0.022498060512024826,0.7699767261442979,0.6732026237254859,false,"bootstrap_instability,excessive_noise,robustness_only_method"
pca_scores__kmeans__k-2,kmeans,pca_scores,2,0.6990434970368867,0.26485038747452944,381.0986244166081,2.150605618755665,0.9963185408298052,0.7826720123176956,0.19239720713731576,0.0,0.7064593825242906,false,bootstrap_instability
pca_scores__kmeans__k-7,kmeans,pca_scores,7,0.697631045901365,0.16741596091704575,313.29832890042366,1.5470332750616131,0.9603817770228356,0.9491537323053225,0.017067494181536073,0.0,0.8028054424231589,false,"tiny_cluster,bootstrap_instability"
pca_scores__ward__k-3,ward,pca_scores,3,0.6957033272079876,0.21574812410609948,329.2752764844592,2.0207598316649986,1.0,0.8368462012880757,0.13770364623739334,0.0,0.7616398008211364,false,bootstrap_instability
pca_scores__fuzzy__k-2,fuzzy,pca_scores,2,0.6912268288808561,0.17026298931113037,353.93069348712913,2.557042875956203,0.8517413191181876,0.8910070879141248,0.3878975950349108,0.0,0.9634293816003,false,"repeat_instability,bootstrap_instability"
