cluster_label,count,fraction,num_particles,mean_pixel_intensity,orientation_entropy,circular_variance,area_median,area_iqr,solidity_median,solidity_iqr,solidity_p90,aspect_ratio_median,aspect_ratio_iqr,aspect_ratio_p90,feret_iqr,feret_p90,eccentricity_iqr,eccentricity_p90,circularity_median,circularity_iqr,circularity_p90,mean_intensity_median,mean_intensity_iqr,mean_intensity_p90
1,1335,0.52046783625731,-0.08254226305410665,0.11288862796898817,0.12549691042308656,0.14772349458934292,0.0,0.0,0.0,0.0,0.0,0.21608826605155224,0.0,0.006377693940731262,0.09138852347966125,0.0,0.06195914504625821,0.0,0.0,0.20547860686537373,0.007915386421926568,0.03223494151711202,0.03819465637207031,0.0
2,550,0.21442495126705652,0.36476227381477694,-0.09817242965617627,-0.9614152377792892,-0.918295059258655,-1.0000000000000002,-1.0814269393474247,0.0,0.0,0.0,-2.176498637275998,0.0,-0.5573733674407206,-0.9214048156698301,-0.6940777155405572,-0.0692131933935666,0.0,0.0,-1.4385520702750911,-0.12397825157670189,0.34383937618252824,-0.36132780710856116,0.0
3,317,0.12358674463937622,0.15526053433252338,-4.48348511138935,0.09342872766760556,0.02905426352962849,0.0,0.0,0.0,0.0,0.0,0.21608826605155224,0.0,0.45103632749983236,0.11971398348126187,0.3914450175316476,0.1834822052452656,0.0,0.0,0.04232104870781139,0.007915386421926568,-0.6446988303422405,-0.5907739003499349,0.0
4,363,0.1415204678362573,-0.5916154707310711,0.07916525619995475,0.9399812995825455,0.7165011683453232,2.419022582702909,0.9305551178943804,0.0,1.6605032215032949,0.0,0.19877280274070364,-1.26618361555099,-0.26013208714461006,0.6527834997735296,1.0331165704712193,-4.089773027954152,-0.0986051973916581,1.0923475807033745,-0.47072694866338716,-0.04448956723256628,-0.6446988303422405,0.18402798970540366,0.0
