cluster_label,count,fraction,num_particles,mean_pixel_intensity,orientation_entropy,circular_variance,area_median,area_iqr,solidity_median,solidity_iqr,solidity_p90,aspect_ratio_median,aspect_ratio_iqr,aspect_ratio_p90,feret_iqr,feret_p90,eccentricity_iqr,eccentricity_p90,circularity_median,circularity_iqr,circularity_p90,mean_intensity_median,mean_intensity_iqr,mean_intensity_p90
1,1335,0.52046783625731,-0.06884920316138189,-0.05504412181671118,0.11708257490740698,0.15700209468435283,0.4313908712896445,0.010060850128858104,0.0,0.19801191097708729,0.0,0.06042707947848081,-0.24281215262559136,-0.010303518098602738,0.016780709708066048,0.08286348621607728,0.01882397825347393,-0.05044035090244992,0.463090930972825,0.19122008152047343,0.1607567876750797,-0.044816682705434006,-0.11271982774484458,-0.021846266050534538
2,550,0.21442495126705652,0.34420638885242366,-0.40566432540307296,-1.031441123208226,-0.9793282486161087,-0.9497897706742017,-1.0269574068785357,0.0,0.0040254623551594995,0.0,-2.091195881941312,-0.31362815279659606,-0.25346648291726737,-0.9486671183466989,-0.762603961682439,-0.9265909312101002,-0.15624880746963837,0.0027132686994421206,-1.1819507532313227,-0.2383864239353647,0.06569768481275302,-0.7736917354005762,-0.07515654616399019
3,317,0.12358674463937622,0.19334317004100054,-4.438280973793937,0.11926567915916171,0.0016998303828889307,0.3046269438810708,0.06222834273404449,-0.04839726048429622,0.8253761732978878,0.0,-0.1564941218736551,-0.11507300707673347,0.33627885504243077,0.21894992555009238,0.524356741596589,0.0077816028487641955,-0.11348985331260347,0.318201194922352,-0.07787456353840275,0.10872402837039022,-0.35387279252556264,-0.7163598926034758,-1.016576677368834
4,363,0.1415204678362573,-0.5016845935457767,-1.15141243038802,0.6861645644173663,0.5876251909290781,2.4658970862199596,0.9837586955194273,-1.0537962373524554,1.5965161245137223,0.0,0.09713451931284847,-1.227054531375722,-0.05350258819047766,0.636572324362797,1.0896290935810071,-3.9028250716829747,-1.4850933587931854,1.064441696734198,-0.4257565923635396,-0.0763852444409408,-0.4610949545162908,0.177393390158101,-0.7580830883134294
