image_id,cluster_label,silhouette_value
6926dff2d9ad5d97847a2901,4,0.3220838993128738
6926e00dd9ad5d97847a2903,4,0.25637838676097935
69280f25d9ad5d97847a290d,2,0.23198145745421447
6928936dd9ad5d97847a291d,4,0.33137627548717924
69295f14d9ad5d97847a2923,1,0.10806431519532682
692eb509d9ad5d97847a2932,1,0.3637961689478486
692f0f81d9ad5d97847a2936,3,-0.1400050825449053
692f5d0bd9ad5d97847a293b,1,0.568643287632065
692f5d74d9ad5d97847a293d,1,0.568643287632065
69342ed5d9ad5d97847a2949,1,0.6168634289745588
69343043d9ad5d97847a294d,4,0.33983983249240063
6934308ad9ad5d97847a2950,4,0.2809054436344992
693430d1d9ad5d97847a2953,1,0.28427101425716017
6934314bd9ad5d97847a2956,4,0.23237375288567538
69343615d9ad5d97847a295a,4,0.0854789555951383
69343692d9ad5d97847a295d,4,-0.19094057658607783
69343728d9ad5d97847a2960,4,0.20939552739812511
693437b2d9ad5d97847a2963,4,-0.05362401471505734
69343822d9ad5d97847a2966,1,0.564505635201461
693438d0d9ad5d97847a2969,4,-0.10008599924719351
6934393cd9ad5d97847a296c,1,0.2580114703761922
69343995d9ad5d97847a296f,1,0.564226955237619
693439ebd9ad5d97847a2972,4,0.24527945668849305
69343ab2d9ad5d97847a2975,4,0.08836119991049746
69343b12d9ad5d97847a2978,4,-0.0649262560809949
69343b6cd9ad5d97847a297b,4,0.27026206107702083
69343cafd9ad5d97847a297e,4,0.1164268880483412
69343d36d9ad5d97847a2981,4,0.1867912206888802
69343daad9ad5d97847a2984,4,0.1339384867924315
69343e0ad9ad5d97847a2987,4,0.2125597636797959
69343e61d9ad5d97847a298a,1,0.6166315821474255
69343ed5d9ad5d97847a298d,4,0.14264519142456997
69343fd4d9ad5d97847a2990,4,0.17578041799032568
6934400bd9ad5d97847a2993,4,0.228326359485934
69344040d9ad5d97847a2996,4,0.23230330838737742
6934407cd9ad5d97847a2999,4,0.2157476538744086
693440d3d9ad5d97847a299c,1,0.5406534339106601
69344117d9ad5d97847a299f,4,0.16815036634144676
69344177d9ad5d97847a29a2,4,0.24910062452582765
693441b2d9ad5d97847a29a5,1,0.5747211209685062
693441efd9ad5d97847a29a8,4,0.27244192505132636
69347aedd9ad5d97847a29ab,1,0.6101931372904947
6934833fd9ad5d97847a29af,1,0.4978657274499648
69349601d9ad5d97847a29b2,4,0.03722216486450993
69384715d9ad5d97847a29bf,1,0.6322701231699471
6947d9cbd9ad5d97847a29f4,2,0.2906317499399295
69720450d9ad5d97847a2a53,1,0.5323113258636151
69720603d9ad5d97847a2a56,1,0.5925113248010617
697206f0d9ad5d97847a2a59,1,0.6134843259945715
6972071bd9ad5d97847a2a5b,1,0.6134843259945715
6972074fd9ad5d97847a2a5d,1,0.5997638636340946
69720794d9ad5d97847a2a60,1,0.5561625775855432
697207b3d9ad5d97847a2a62,4,-0.047692474563131707
697207d6d9ad5d97847a2a64,4,-0.06356130924367544
6972080dd9ad5d97847a2a67,1,0.349207328833568
6972080fd9ad5d97847a2a69,4,-0.047692474563131707
69720871d9ad5d97847a2a6b,1,0.6112644951053169
69721145d9ad5d97847a2a72,4,0.17698634898564414
697213b7d9ad5d97847a2a75,4,0.01889586469165885
697213eed9ad5d97847a2a77,4,0.01889586469165885
6972141dd9ad5d97847a2a79,4,-0.11269579917105586
6972146cd9ad5d97847a2a7b,1,0.5250545983099704
697214a1d9ad5d97847a2a7d,4,0.13928914078914348
69721502d9ad5d97847a2a80,4,0.3218370038562285
69721bbed9ad5d97847a2a88,2,0.2112993042308606
69721c26d9ad5d97847a2a8a,4,0.2631951612948372
69721c4ed9ad5d97847a2a8c,2,0.2112993042308606
69721c86d9ad5d97847a2a90,2,0.4045523798204829
69721c88d9ad5d97847a2a92,1,0.5891543786647152
69721ce2d9ad5d97847a2a94,2,0.13217580075060684
69721da9d9ad5d97847a2a98,2,0.2436002412791289
69721dd6d9ad5d97847a2a9a,1,0.5735836107903746
69721dd9d9ad5d97847a2a9c,2,0.4629205740528652
69721e79d9ad5d97847a2aa0,1,0.3983251062132994
69721e96d9ad5d97847a2aa2,2,0.27587523185714935
697249bfd9ad5d97847a2aaa,1,0.5970698603505249
69724a8dd9ad5d97847a2aad,1,0.5400996847573085
69724ad0d9ad5d97847a2ab0,1,0.6170652031684646
69724b2dd9ad5d97847a2ab3,1,0.5970698603505249
6972fd7dd9ad5d97847a2ab7,2,-0.03701040736587924
6972fe02d9ad5d97847a2aba,1,0.25811298792051046
6972fea8d9ad5d97847a2abd,4,-0.08567566989619267
69732388d9ad5d97847a2ac1,2,-0.03701040736587924
69733c21d9ad5d97847a2ac3,1,0.5970698603505249
69733dd9d9ad5d97847a2ac8,1,0.26041306226011773
6973407bd9ad5d97847a2acb,1,0.580593670790963
6973427ed9ad5d97847a2acd,1,0.49537225679066926
697342b2d9ad5d97847a2acf,1,0.580593670790963
6973447ad9ad5d97847a2ad2,1,0.5993548474625386
6973467bd9ad5d97847a2ad5,4,0.23476885344497192
